date,station_id,station_name,river,level_m,canonical_district_id,canonical_region_id,id,station_number,source_file
2012-03-26,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92888,sh002,snrfa_level_data bululo (1).csv
2012-03-25,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92879,sh002,snrfa_level_data bululo (1).csv
2012-03-24,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92875,sh002,snrfa_level_data bululo (1).csv
2012-03-23,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92866,sh002,snrfa_level_data bululo (1).csv
2012-03-22,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92859,sh002,snrfa_level_data bululo (1).csv
2012-03-21,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92857,sh002,snrfa_level_data bululo (1).csv
2012-03-20,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92848,sh002,snrfa_level_data bululo (1).csv
2012-03-19,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92841,sh002,snrfa_level_data bululo (1).csv
2012-03-18,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92839,sh002,snrfa_level_data bululo (1).csv
2012-03-17,SH002,Bulo Burti,Shabelle,1.3,SO2002,SO20,92829,sh002,snrfa_level_data bululo (1).csv
2012-03-16,SH002,Bulo Burti,Shabelle,1.38,SO2002,SO20,92824,sh002,snrfa_level_data bululo (1).csv
2012-03-15,SH002,Bulo Burti,Shabelle,1.38,SO2002,SO20,92819,sh002,snrfa_level_data bululo (1).csv
2012-03-14,SH002,Bulo Burti,Shabelle,1.38,SO2002,SO20,92813,sh002,snrfa_level_data bululo (1).csv
2012-03-13,SH002,Bulo Burti,Shabelle,1.36,SO2002,SO20,92808,sh002,snrfa_level_data bululo (1).csv
2012-03-12,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92803,sh002,snrfa_level_data bululo (1).csv
2012-03-11,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92794,sh002,snrfa_level_data bululo (1).csv
2012-03-10,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92788,sh002,snrfa_level_data bululo (1).csv
2012-03-09,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92782,sh002,snrfa_level_data bululo (1).csv
2012-03-08,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92779,sh002,snrfa_level_data bululo (1).csv
2012-03-07,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92772,sh002,snrfa_level_data bululo (1).csv
2012-03-06,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92767,sh002,snrfa_level_data bululo (1).csv
2012-03-05,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92757,sh002,snrfa_level_data bululo (1).csv
2012-03-04,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92755,sh002,snrfa_level_data bululo (1).csv
2012-03-03,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92749,sh002,snrfa_level_data bululo (1).csv
2012-03-02,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92740,sh002,snrfa_level_data bululo (1).csv
2012-03-01,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92736,sh002,snrfa_level_data bululo (1).csv
2012-02-29,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92727,sh002,snrfa_level_data bululo (1).csv
2012-02-28,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92722,sh002,snrfa_level_data bululo (1).csv
2012-02-27,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92718,sh002,snrfa_level_data bululo (1).csv
2012-02-26,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92713,sh002,snrfa_level_data bululo (1).csv
2012-02-25,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92705,sh002,snrfa_level_data bululo (1).csv
2012-02-24,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92701,sh002,snrfa_level_data bululo (1).csv
2012-02-23,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92695,sh002,snrfa_level_data bululo (1).csv
2012-02-22,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92690,sh002,snrfa_level_data bululo (1).csv
2012-02-21,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92683,sh002,snrfa_level_data bululo (1).csv
2012-02-20,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92678,sh002,snrfa_level_data bululo (1).csv
2012-02-19,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92669,sh002,snrfa_level_data bululo (1).csv
2012-02-18,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92665,sh002,snrfa_level_data bululo (1).csv
2012-02-17,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92655,sh002,snrfa_level_data bululo (1).csv
2012-02-16,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92653,sh002,snrfa_level_data bululo (1).csv
2012-02-15,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92648,sh002,snrfa_level_data bululo (1).csv
2012-02-14,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92639,sh002,snrfa_level_data bululo (1).csv
2012-02-13,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92636,sh002,snrfa_level_data bululo (1).csv
2012-02-12,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92629,sh002,snrfa_level_data bululo (1).csv
2012-02-11,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92620,sh002,snrfa_level_data bululo (1).csv
2012-02-10,SH002,Bulo Burti,Shabelle,1.34,SO2002,SO20,92613,sh002,snrfa_level_data bululo (1).csv
2012-02-09,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92608,sh002,snrfa_level_data bululo (1).csv
2012-02-08,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92606,sh002,snrfa_level_data bululo (1).csv
2012-02-07,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92596,sh002,snrfa_level_data bululo (1).csv
2012-02-06,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92590,sh002,snrfa_level_data bululo (1).csv
2012-02-05,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92583,sh002,snrfa_level_data bululo (1).csv
2012-02-04,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92579,sh002,snrfa_level_data bululo (1).csv
2012-02-03,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92572,sh002,snrfa_level_data bululo (1).csv
2012-02-02,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92567,sh002,snrfa_level_data bululo (1).csv
2012-02-01,SH002,Bulo Burti,Shabelle,1.4,SO2002,SO20,92563,sh002,snrfa_level_data bululo (1).csv
2012-01-31,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92558,sh002,snrfa_level_data bululo (1).csv
2012-01-30,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92551,sh002,snrfa_level_data bululo (1).csv
2012-01-29,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92543,sh002,snrfa_level_data bululo (1).csv
2012-01-28,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92536,sh002,snrfa_level_data bululo (1).csv
2012-01-27,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92534,sh002,snrfa_level_data bululo (1).csv
2012-01-26,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92528,sh002,snrfa_level_data bululo (1).csv
2012-01-25,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92517,sh002,snrfa_level_data bululo (1).csv
2012-01-24,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92514,sh002,snrfa_level_data bululo (1).csv
2012-01-23,SH002,Bulo Burti,Shabelle,1.44,SO2002,SO20,92505,sh002,snrfa_level_data bululo (1).csv
2012-01-22,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92502,sh002,snrfa_level_data bululo (1).csv
2012-01-21,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92497,sh002,snrfa_level_data bululo (1).csv
2012-01-20,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92491,sh002,snrfa_level_data bululo (1).csv
2012-01-19,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92481,sh002,snrfa_level_data bululo (1).csv
2012-01-18,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92477,sh002,snrfa_level_data bululo (1).csv
2012-01-17,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92474,sh002,snrfa_level_data bululo (1).csv
2012-01-16,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92465,sh002,snrfa_level_data bululo (1).csv
2012-01-15,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92462,sh002,snrfa_level_data bululo (1).csv
2012-01-14,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92455,sh002,snrfa_level_data bululo (1).csv
2012-01-13,SH002,Bulo Burti,Shabelle,1.48,SO2002,SO20,92448,sh002,snrfa_level_data bululo (1).csv
2012-01-12,SH002,Bulo Burti,Shabelle,1.5,SO2002,SO20,92441,sh002,snrfa_level_data bululo (1).csv
2012-01-11,SH002,Bulo Burti,Shabelle,1.5,SO2002,SO20,92435,sh002,snrfa_level_data bululo (1).csv
2012-01-10,SH002,Bulo Burti,Shabelle,1.5,SO2002,SO20,92430,sh002,snrfa_level_data bululo (1).csv
2012-01-09,SH002,Bulo Burti,Shabelle,1.5,SO2002,SO20,92426,sh002,snrfa_level_data bululo (1).csv
2012-01-08,SH002,Bulo Burti,Shabelle,1.5,SO2002,SO20,92420,sh002,snrfa_level_data bululo (1).csv
2012-01-07,SH002,Bulo Burti,Shabelle,1.5,SO2002,SO20,92412,sh002,snrfa_level_data bululo (1).csv
2012-01-06,SH002,Bulo Burti,Shabelle,1.52,SO2002,SO20,92404,sh002,snrfa_level_data bululo (1).csv
2012-01-05,SH002,Bulo Burti,Shabelle,1.52,SO2002,SO20,92397,sh002,snrfa_level_data bululo (1).csv
2012-01-04,SH002,Bulo Burti,Shabelle,1.52,SO2002,SO20,92396,sh002,snrfa_level_data bululo (1).csv
2012-01-03,SH002,Bulo Burti,Shabelle,1.56,SO2002,SO20,92388,sh002,snrfa_level_data bululo (1).csv
2012-01-02,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92383,sh002,snrfa_level_data bululo (1).csv
2012-01-01,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92374,sh002,snrfa_level_data bululo (1).csv
2011-12-31,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92368,sh002,snrfa_level_data bululo (1).csv
2011-12-30,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92366,sh002,snrfa_level_data bululo (1).csv
2011-12-29,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92359,sh002,snrfa_level_data bululo (1).csv
2011-12-28,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92353,sh002,snrfa_level_data bululo (1).csv
2011-12-27,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92344,sh002,snrfa_level_data bululo (1).csv
2011-12-26,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92339,sh002,snrfa_level_data bululo (1).csv
2011-12-25,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92334,sh002,snrfa_level_data bululo (1).csv
2011-12-24,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92328,sh002,snrfa_level_data bululo (1).csv
2011-12-23,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92324,sh002,snrfa_level_data bululo (1).csv
2011-12-22,SH002,Bulo Burti,Shabelle,1.6,SO2002,SO20,92318,sh002,snrfa_level_data bululo (1).csv
2011-12-21,SH002,Bulo Burti,Shabelle,1.7,SO2002,SO20,92308,sh002,snrfa_level_data bululo (1).csv
2011-12-20,SH002,Bulo Burti,Shabelle,1.7,SO2002,SO20,92304,sh002,snrfa_level_data bululo (1).csv
2011-12-19,SH002,Bulo Burti,Shabelle,1.7,SO2002,SO20,92296,sh002,snrfa_level_data bululo (1).csv
2011-12-18,SH002,Bulo Burti,Shabelle,1.7,SO2002,SO20,92291,sh002,snrfa_level_data bululo (1).csv
2011-12-17,SH002,Bulo Burti,Shabelle,1.7,SO2002,SO20,92284,sh002,snrfa_level_data bululo (1).csv
2011-12-16,SH002,Bulo Burti,Shabelle,1.8,SO2002,SO20,92282,sh002,snrfa_level_data bululo (1).csv
2011-12-15,SH002,Bulo Burti,Shabelle,1.8,SO2002,SO20,92273,sh002,snrfa_level_data bululo (1).csv
2011-12-14,SH002,Bulo Burti,Shabelle,1.84,SO2002,SO20,92265,sh002,snrfa_level_data bululo (1).csv
2011-12-13,SH002,Bulo Burti,Shabelle,1.9,SO2002,SO20,92264,sh002,snrfa_level_data bululo (1).csv
2011-12-12,SH002,Bulo Burti,Shabelle,1.96,SO2002,SO20,92258,sh002,snrfa_level_data bululo (1).csv
2011-12-11,SH002,Bulo Burti,Shabelle,2.04,SO2002,SO20,92250,sh002,snrfa_level_data bululo (1).csv
2011-12-10,SH002,Bulo Burti,Shabelle,2.18,SO2002,SO20,92244,sh002,snrfa_level_data bululo (1).csv
2011-12-09,SH002,Bulo Burti,Shabelle,2.28,SO2002,SO20,92235,sh002,snrfa_level_data bululo (1).csv
2011-12-08,SH002,Bulo Burti,Shabelle,2.4,SO2002,SO20,92229,sh002,snrfa_level_data bululo (1).csv
2011-12-07,SH002,Bulo Burti,Shabelle,2.54,SO2002,SO20,92225,sh002,snrfa_level_data bululo (1).csv
2011-12-06,SH002,Bulo Burti,Shabelle,2.78,SO2002,SO20,92222,sh002,snrfa_level_data bululo (1).csv
2011-12-05,SH002,Bulo Burti,Shabelle,2.94,SO2002,SO20,92213,sh002,snrfa_level_data bululo (1).csv
2011-12-04,SH002,Bulo Burti,Shabelle,3.08,SO2002,SO20,92210,sh002,snrfa_level_data bululo (1).csv
2011-12-03,SH002,Bulo Burti,Shabelle,3.2,SO2002,SO20,92202,sh002,snrfa_level_data bululo (1).csv
2011-12-02,SH002,Bulo Burti,Shabelle,3.32,SO2002,SO20,92197,sh002,snrfa_level_data bululo (1).csv
2011-12-01,SH002,Bulo Burti,Shabelle,3.42,SO2002,SO20,92188,sh002,snrfa_level_data bululo (1).csv
2011-11-30,SH002,Bulo Burti,Shabelle,3.5,SO2002,SO20,92181,sh002,snrfa_level_data bululo (1).csv
2011-11-29,SH002,Bulo Burti,Shabelle,3.68,SO2002,SO20,92175,sh002,snrfa_level_data bululo (1).csv
2011-11-28,SH002,Bulo Burti,Shabelle,3.8,SO2002,SO20,92174,sh002,snrfa_level_data bululo (1).csv
2011-11-27,SH002,Bulo Burti,Shabelle,3.9,SO2002,SO20,92165,sh002,snrfa_level_data bululo (1).csv
2011-11-26,SH002,Bulo Burti,Shabelle,3.78,SO2002,SO20,92160,sh002,snrfa_level_data bululo (1).csv
2011-11-25,SH002,Bulo Burti,Shabelle,3.66,SO2002,SO20,92153,sh002,snrfa_level_data bululo (1).csv
2011-11-24,SH002,Bulo Burti,Shabelle,3.64,SO2002,SO20,92149,sh002,snrfa_level_data bululo (1).csv
2011-11-23,SH002,Bulo Burti,Shabelle,3.52,SO2002,SO20,92140,sh002,snrfa_level_data bululo (1).csv
2011-11-22,SH002,Bulo Burti,Shabelle,3.44,SO2002,SO20,92136,sh002,snrfa_level_data bululo (1).csv
2011-11-21,SH002,Bulo Burti,Shabelle,3.34,SO2002,SO20,92127,sh002,snrfa_level_data bululo (1).csv
2011-11-20,SH002,Bulo Burti,Shabelle,3.24,SO2002,SO20,92121,sh002,snrfa_level_data bululo (1).csv
2011-11-19,SH002,Bulo Burti,Shabelle,3.22,SO2002,SO20,92116,sh002,snrfa_level_data bululo (1).csv
2011-11-18,SH002,Bulo Burti,Shabelle,3.18,SO2002,SO20,92113,sh002,snrfa_level_data bululo (1).csv
2011-11-17,SH002,Bulo Burti,Shabelle,3.0,SO2002,SO20,92107,sh002,snrfa_level_data bululo (1).csv
2011-11-16,SH002,Bulo Burti,Shabelle,2.96,SO2002,SO20,92101,sh002,snrfa_level_data bululo (1).csv
2011-11-15,SH002,Bulo Burti,Shabelle,2.84,SO2002,SO20,92093,sh002,snrfa_level_data bululo (1).csv
2011-11-14,SH002,Bulo Burti,Shabelle,2.92,SO2002,SO20,92090,sh002,snrfa_level_data bululo (1).csv
2011-11-13,SH002,Bulo Burti,Shabelle,3.12,SO2002,SO20,92084,sh002,snrfa_level_data bululo (1).csv
2011-11-12,SH002,Bulo Burti,Shabelle,3.28,SO2002,SO20,92075,sh002,snrfa_level_data bululo (1).csv
2011-11-11,SH002,Bulo Burti,Shabelle,3.44,SO2002,SO20,92072,sh002,snrfa_level_data bululo (1).csv
2011-11-10,SH002,Bulo Burti,Shabelle,3.7,SO2002,SO20,92065,sh002,snrfa_level_data bululo (1).csv
2011-11-09,SH002,Bulo Burti,Shabelle,3.94,SO2002,SO20,92060,sh002,snrfa_level_data bululo (1).csv
2011-11-08,SH002,Bulo Burti,Shabelle,4.3,SO2002,SO20,92050,sh002,snrfa_level_data bululo (1).csv
2011-11-07,SH002,Bulo Burti,Shabelle,4.36,SO2002,SO20,92048,sh002,snrfa_level_data bululo (1).csv
2011-11-06,SH002,Bulo Burti,Shabelle,4.46,SO2002,SO20,92039,sh002,snrfa_level_data bululo (1).csv
2011-11-05,SH002,Bulo Burti,Shabelle,4.58,SO2002,SO20,92036,sh002,snrfa_level_data bululo (1).csv
2011-11-04,SH002,Bulo Burti,Shabelle,4.7,SO2002,SO20,92029,sh002,snrfa_level_data bululo (1).csv
2011-11-03,SH002,Bulo Burti,Shabelle,4.8,SO2002,SO20,92022,sh002,snrfa_level_data bululo (1).csv
2011-11-02,SH002,Bulo Burti,Shabelle,4.86,SO2002,SO20,92015,sh002,snrfa_level_data bululo (1).csv
2011-11-01,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,92007,sh002,snrfa_level_data bululo (1).csv
2011-10-31,SH002,Bulo Burti,Shabelle,4.86,SO2002,SO20,92006,sh002,snrfa_level_data bululo (1).csv
2011-10-30,SH002,Bulo Burti,Shabelle,5.02,SO2002,SO20,91999,sh002,snrfa_level_data bululo (1).csv
2011-10-29,SH002,Bulo Burti,Shabelle,5.12,SO2002,SO20,91993,sh002,snrfa_level_data bululo (1).csv
2011-10-28,SH002,Bulo Burti,Shabelle,5.28,SO2002,SO20,91986,sh002,snrfa_level_data bululo (1).csv
2011-10-27,SH002,Bulo Burti,Shabelle,5.24,SO2002,SO20,91980,sh002,snrfa_level_data bululo (1).csv
2011-10-26,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91973,sh002,snrfa_level_data bululo (1).csv
2011-10-25,SH002,Bulo Burti,Shabelle,5.12,SO2002,SO20,91967,sh002,snrfa_level_data bululo (1).csv
2011-10-24,SH002,Bulo Burti,Shabelle,5.04,SO2002,SO20,91962,sh002,snrfa_level_data bululo (1).csv
2011-10-23,SH002,Bulo Burti,Shabelle,4.94,SO2002,SO20,91957,sh002,snrfa_level_data bululo (1).csv
2011-10-22,SH002,Bulo Burti,Shabelle,4.6,SO2002,SO20,91949,sh002,snrfa_level_data bululo (1).csv
2011-10-21,SH002,Bulo Burti,Shabelle,4.66,SO2002,SO20,91945,sh002,snrfa_level_data bululo (1).csv
2011-10-20,SH002,Bulo Burti,Shabelle,4.7,SO2002,SO20,91938,sh002,snrfa_level_data bululo (1).csv
2011-10-19,SH002,Bulo Burti,Shabelle,4.76,SO2002,SO20,91930,sh002,snrfa_level_data bululo (1).csv
2011-10-18,SH002,Bulo Burti,Shabelle,4.8,SO2002,SO20,91924,sh002,snrfa_level_data bululo (1).csv
2011-10-17,SH002,Bulo Burti,Shabelle,4.8,SO2002,SO20,91917,sh002,snrfa_level_data bululo (1).csv
2011-10-16,SH002,Bulo Burti,Shabelle,4.84,SO2002,SO20,91911,sh002,snrfa_level_data bululo (1).csv
2011-10-15,SH002,Bulo Burti,Shabelle,4.86,SO2002,SO20,91905,sh002,snrfa_level_data bululo (1).csv
2011-10-14,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,91900,sh002,snrfa_level_data bululo (1).csv
2011-10-13,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,91894,sh002,snrfa_level_data bululo (1).csv
2011-10-12,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91892,sh002,snrfa_level_data bululo (1).csv
2011-10-11,SH002,Bulo Burti,Shabelle,4.96,SO2002,SO20,91883,sh002,snrfa_level_data bululo (1).csv
2011-10-10,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,91880,sh002,snrfa_level_data bululo (1).csv
2011-10-09,SH002,Bulo Burti,Shabelle,4.8,SO2002,SO20,91870,sh002,snrfa_level_data bululo (1).csv
2011-10-08,SH002,Bulo Burti,Shabelle,4.6,SO2002,SO20,91867,sh002,snrfa_level_data bululo (1).csv
2011-10-07,SH002,Bulo Burti,Shabelle,4.44,SO2002,SO20,91857,sh002,snrfa_level_data bululo (1).csv
2011-10-06,SH002,Bulo Burti,Shabelle,4.5,SO2002,SO20,91853,sh002,snrfa_level_data bululo (1).csv
2011-10-05,SH002,Bulo Burti,Shabelle,4.56,SO2002,SO20,91848,sh002,snrfa_level_data bululo (1).csv
2011-10-04,SH002,Bulo Burti,Shabelle,4.6,SO2002,SO20,91840,sh002,snrfa_level_data bululo (1).csv
2011-10-03,SH002,Bulo Burti,Shabelle,4.66,SO2002,SO20,91838,sh002,snrfa_level_data bululo (1).csv
2011-10-02,SH002,Bulo Burti,Shabelle,4.7,SO2002,SO20,91828,sh002,snrfa_level_data bululo (1).csv
2011-10-01,SH002,Bulo Burti,Shabelle,4.76,SO2002,SO20,91826,sh002,snrfa_level_data bululo (1).csv
2011-09-30,SH002,Bulo Burti,Shabelle,4.8,SO2002,SO20,91818,sh002,snrfa_level_data bululo (1).csv
2011-09-29,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,91810,sh002,snrfa_level_data bululo (1).csv
2011-09-28,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,91805,sh002,snrfa_level_data bululo (1).csv
2011-09-27,SH002,Bulo Burti,Shabelle,5.0,SO2002,SO20,91797,sh002,snrfa_level_data bululo (1).csv
2011-09-26,SH002,Bulo Burti,Shabelle,5.0,SO2002,SO20,91794,sh002,snrfa_level_data bululo (1).csv
2011-09-25,SH002,Bulo Burti,Shabelle,5.0,SO2002,SO20,91788,sh002,snrfa_level_data bululo (1).csv
2011-09-24,SH002,Bulo Burti,Shabelle,5.0,SO2002,SO20,91784,sh002,snrfa_level_data bululo (1).csv
2011-09-23,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91773,sh002,snrfa_level_data bululo (1).csv
2011-09-22,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91770,sh002,snrfa_level_data bululo (1).csv
2011-09-21,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91766,sh002,snrfa_level_data bululo (1).csv
2011-09-20,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91760,sh002,snrfa_level_data bululo (1).csv
2011-09-19,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91752,sh002,snrfa_level_data bululo (1).csv
2011-09-18,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91746,sh002,snrfa_level_data bululo (1).csv
2011-09-17,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91741,sh002,snrfa_level_data bululo (1).csv
2011-09-16,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91735,sh002,snrfa_level_data bululo (1).csv
2011-09-15,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91730,sh002,snrfa_level_data bululo (1).csv
2011-09-14,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91722,sh002,snrfa_level_data bululo (1).csv
2011-09-13,SH002,Bulo Burti,Shabelle,5.3,SO2002,SO20,91716,sh002,snrfa_level_data bululo (1).csv
2011-09-12,SH002,Bulo Burti,Shabelle,5.3,SO2002,SO20,91707,sh002,snrfa_level_data bululo (1).csv
2011-09-11,SH002,Bulo Burti,Shabelle,5.3,SO2002,SO20,91704,sh002,snrfa_level_data bululo (1).csv
2011-09-10,SH002,Bulo Burti,Shabelle,5.4,SO2002,SO20,91695,sh002,snrfa_level_data bululo (1).csv
2011-09-09,SH002,Bulo Burti,Shabelle,5.4,SO2002,SO20,91694,sh002,snrfa_level_data bululo (1).csv
2011-09-08,SH002,Bulo Burti,Shabelle,5.4,SO2002,SO20,91687,sh002,snrfa_level_data bululo (1).csv
2011-09-07,SH002,Bulo Burti,Shabelle,5.4,SO2002,SO20,91678,sh002,snrfa_level_data bululo (1).csv
2011-09-06,SH002,Bulo Burti,Shabelle,5.4,SO2002,SO20,91673,sh002,snrfa_level_data bululo (1).csv
2011-09-05,SH002,Bulo Burti,Shabelle,5.3,SO2002,SO20,91666,sh002,snrfa_level_data bululo (1).csv
2011-09-04,SH002,Bulo Burti,Shabelle,5.3,SO2002,SO20,91663,sh002,snrfa_level_data bululo (1).csv
2011-09-03,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91653,sh002,snrfa_level_data bululo (1).csv
2011-09-02,SH002,Bulo Burti,Shabelle,5.2,SO2002,SO20,91649,sh002,snrfa_level_data bululo (1).csv
2011-09-01,SH002,Bulo Burti,Shabelle,5.1,SO2002,SO20,91642,sh002,snrfa_level_data bululo (1).csv
2011-08-31,SH002,Bulo Burti,Shabelle,5.0,SO2002,SO20,91640,sh002,snrfa_level_data bululo (1).csv
2011-08-30,SH002,Bulo Burti,Shabelle,5.0,SO2002,SO20,91634,sh002,snrfa_level_data bululo (1).csv
2011-08-29,SH002,Bulo Burti,Shabelle,4.9,SO2002,SO20,91624,sh002,snrfa_level_data bululo (1).csv
2011-08-28,SH002,Bulo Burti,Shabelle,4.8,SO2002,SO20,91620,sh002,snrfa_level_data bululo (1).csv
2011-08-27,SH002,Bulo Burti,Shabelle,4.5,SO2002,SO20,91611,sh002,snrfa_level_data bululo (1).csv
2011-08-26,SH002,Bulo Burti,Shabelle,4.2,SO2002,SO20,91606,sh002,snrfa_level_data bululo (1).csv
2011-08-25,SH002,Bulo Burti,Shabelle,4.0,SO2002,SO20,91602,sh002,snrfa_level_data bululo (1).csv
2011-08-24,SH002,Bulo Burti,Shabelle,3.9,SO2002,SO20,91597,sh002,snrfa_level_data bululo (1).csv
2011-08-23,SH002,Bulo Burti,Shabelle,3.8,SO2002,SO20,91587,sh002,snrfa_level_data bululo (1).csv
2011-08-22,SH002,Bulo Burti,Shabelle,3.7,SO2002,SO20,91586,sh002,snrfa_level_data bululo (1).csv
2011-08-21,SH002,Bulo Burti,Shabelle,3.7,SO2002,SO20,91580,sh002,snrfa_level_data bululo (1).csv
2011-08-20,SH002,Bulo Burti,Shabelle,3.7,SO2002,SO20,91570,sh002,snrfa_level_data bululo (1).csv
2011-08-19,SH002,Bulo Burti,Shabelle,3.7,SO2002,SO20,91566,sh002,snrfa_level_data bululo (1).csv
2011-08-18,SH002,Bulo Burti,Shabelle,3.6,SO2002,SO20,91558,sh002,snrfa_level_data bululo (1).csv
2011-08-17,SH002,Bulo Burti,Shabelle,3.6,SO2002,SO20,91555,sh002,snrfa_level_data bululo (1).csv
2011-08-16,SH002,Bulo Burti,Shabelle,3.5,SO2002,SO20,91546,sh002,snrfa_level_data bululo (1).csv
2011-08-15,SH002,Bulo Burti,Shabelle,3.4,SO2002,SO20,91540,sh002,snrfa_level_data bululo (1).csv
