-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
-1.7975103014118005e-13,51.25,2025,94,28.68
-1.7975103014118005e-13,51.875,2025,94,28.68
0.5,46.875,2025,94,28.88
0.5,47.5,2025,94,28.86
0.5,48.125,2025,94,28.9
0.5,48.75,2025,94,29.08
0.5,49.375,2025,94,29.22
0.5,50.0,2025,94,29.32
0.5,50.625,2025,94,29.09
0.5,51.25,2025,94,28.83
0.5,51.875,2025,94,28.47
1.0,46.875,2025,94,29.01
1.0,47.5,2025,94,28.93
1.0,48.125,2025,94,29.02
1.0,48.75,2025,94,29.07
1.0,49.375,2025,94,29.07
1.0,50.0,2025,94,29.19
1.0,50.625,2025,94,28.87
1.0,51.25,2025,94,28.81
1.0,51.875,2025,94,28.72
1.5,46.875,2025,94,28.98
1.5,47.5,2025,94,28.96
1.5,48.125,2025,94,29.04
1.5,48.75,2025,94,29.12
1.5,49.375,2025,94,28.8
1.5,50.0,2025,94,28.87
1.5,50.625,2025,94,28.79
1.5,51.25,2025,94,28.74
1.5,51.875,2025,94,28.87
2.0,46.875,2025,94,29.01
2.0,47.5,2025,94,28.98
2.0,48.125,2025,94,29.14
2.0,48.75,2025,94,29.38
2.0,49.375,2025,94,29.21
2.0,50.0,2025,94,28.97
2.0,50.625,2025,94,29.04
2.0,51.25,2025,94,29.03
2.0,51.875,2025,94,28.99
2.5,46.875,2025,94,29.01
2.5,47.5,2025,94,29.1
2.5,48.125,2025,94,29.14
2.5,48.75,2025,94,29.06
2.5,49.375,2025,94,28.98
2.5,50.0,2025,94,28.78
2.5,50.625,2025,94,28.8
2.5,51.25,2025,94,28.93
2.5,51.875,2025,94,28.85
3.0,46.875,2025,94,29.98
3.0,47.5,2025,94,29.03
3.0,48.125,2025,94,29.04
3.0,48.75,2025,94,28.96
3.0,49.375,2025,94,28.73
3.0,50.0,2025,94,28.67
3.0,50.625,2025,94,28.56
3.0,51.25,2025,94,28.54
3.0,51.875,2025,94,28.7
3.5,46.875,2025,94,34.04
3.5,47.5,2025,94,29.1
3.5,48.125,2025,94,28.7
3.5,48.75,2025,94,28.73
3.5,49.375,2025,94,28.52
3.5,50.0,2025,94,28.54
3.5,50.625,2025,94,28.48
3.5,51.25,2025,94,28.44
3.5,51.875,2025,94,28.68
4.0,46.875,2025,94,37.21
4.0,47.5,2025,94,31.93
4.0,48.125,2025,94,28.59
4.0,48.75,2025,94,28.56
4.0,49.375,2025,94,28.36
4.0,50.0,2025,94,28.41
4.0,50.625,2025,94,28.45
4.0,51.25,2025,94,28.48
4.0,51.875,2025,94,28.68
4.5,46.875,2025,94,38.64
4.5,47.5,2025,94,35.87
4.5,48.125,2025,94,29.65
4.5,48.75,2025,94,28.25
4.5,49.375,2025,94,28.27
4.5,50.0,2025,94,28.59
4.5,50.625,2025,94,28.79
4.5,51.25,2025,94,28.74
4.5,51.875,2025,94,28.79
5.0,46.875,2025,94,39.04
5.0,47.5,2025,94,37.82
5.0,48.125,2025,94,32.96
5.0,48.75,2025,94,28.21
5.0,49.375,2025,94,28.7
5.0,50.0,2025,94,28.93
5.0,50.625,2025,94,29.01
5.0,51.25,2025,94,29.0
5.0,51.875,2025,94,28.95
-2.0,46.875,2025,95,29.46
-2.0,47.5,2025,95,29.48
-2.0,48.125,2025,95,29.56
-2.0,48.75,2025,95,29.58
-2.0,49.375,2025,95,29.54
-2.0,50.0,2025,95,29.36
-2.0,50.625,2025,95,29.34
-2.0,51.25,2025,95,29.39
-2.0,51.875,2025,95,29.45
-1.5,46.875,2025,95,29.42
-1.5,47.5,2025,95,29.4
-1.5,48.125,2025,95,29.44
-1.5,48.75,2025,95,29.42
-1.5,49.375,2025,95,29.41
-1.5,50.0,2025,95,29.33
-1.5,50.625,2025,95,29.27
-1.5,51.25,2025,95,29.26
-1.5,51.875,2025,95,29.27
-1.0,46.875,2025,95,29.19
-1.0,47.5,2025,95,29.25
-1.0,48.125,2025,95,29.12
-1.0,48.75,2025,95,29.15
-1.0,49.375,2025,95,29.23
-1.0,50.0,2025,95,29.23
-1.0,50.625,2025,95,29.17
-1.0,51.25,2025,95,29.14
-1.0,51.875,2025,95,29.2
-0.5,46.875,2025,95,29.08
-0.5,47.5,2025,95,29.2
-0.5,48.125,2025,95,29.09
-0.5,48.75,2025,95,28.87
-0.5,49.375,2025,95,28.98
-0.5,50.0,2025,95,29.12
-0.5,50.625,2025,95,29.17
-0.5,51.25,2025,95,29.21
-0.5,51.875,2025,95,29.28
-1.7975103014118005e-13,46.875,2025,95,29.41
-1.7975103014118005e-13,47.5,2025,95,29.46
-1.7975103014118005e-13,48.125,2025,95,29.46
-1.7975103014118005e-13,48.75,2025,95,29.18
-1.7975103014118005e-13,49.375,2025,95,29.02
-1.7975103014118005e-13,50.0,2025,95,29.12
-1.7975103014118005e-13,50.625,2025,95,28.94
-1.7975103014118005e-13,51.25,2025,95,29.0
-1.7975103014118005e-13,51.875,2025,95,29.04
0.5,46.875,2025,95,29.45
0.5,47.5,2025,95,29.55
0.5,48.125,2025,95,29.52
0.5,48.75,2025,95,29.39
0.5,49.375,2025,95,29.15
0.5,50.0,2025,95,29.07
0.5,50.625,2025,95,28.93
0.5,51.25,2025,95,28.86
0.5,51.875,2025,95,28.85
1.0,46.875,2025,95,29.21
1.0,47.5,2025,95,29.34
1.0,48.125,2025,95,29.22
1.0,48.75,2025,95,28.94
1.0,49.375,2025,95,28.79
1.0,50.0,2025,95,28.88
1.0,50.625,2025,95,29.03
1.0,51.25,2025,95,28.95
1.0,51.875,2025,95,28.68
1.5,46.875,2025,95,29.06
1.5,47.5,2025,95,29.17
1.5,48.125,2025,95,28.99
1.5,48.75,2025,95,28.5
1.5,49.375,2025,95,28.39
1.5,50.0,2025,95,28.59
1.5,50.625,2025,95,28.67
1.5,51.25,2025,95,28.77
1.5,51.875,2025,95,28.68
2.0,46.875,2025,95,28.84
2.0,47.5,2025,95,28.98
2.0,48.125,2025,95,28.93
2.0,48.75,2025,95,28.79
2.0,49.375,2025,95,28.77
2.0,50.0,2025,95,28.81
2.0,50.625,2025,95,29.0
2.0,51.25,2025,95,29.21
2.0,51.875,2025,95,29.26
2.5,46.875,2025,95,28.7
2.5,47.5,2025,95,28.67
2.5,48.125,2025,95,28.62
2.5,48.75,2025,95,28.65
2.5,49.375,2025,95,28.8
2.5,50.0,2025,95,28.81
2.5,50.625,2025,95,29.01
2.5,51.25,2025,95,29.38
2.5,51.875,2025,95,29.53
3.0,46.875,2025,95,29.46
3.0,47.5,2025,95,28.59
3.0,48.125,2025,95,28.54
3.0,48.75,2025,95,28.66
3.0,49.375,2025,95,28.76
3.0,50.0,2025,95,28.88
3.0,50.625,2025,95,29.2
3.0,51.25,2025,95,29.32
3.0,51.875,2025,95,29.47
3.5,46.875,2025,95,33.45
3.5,47.5,2025,95,28.82
3.5,48.125,2025,95,28.89
3.5,48.75,2025,95,29.09
3.5,49.375,2025,95,29.04
3.5,50.0,2025,95,29.25
3.5,50.625,2025,95,29.38
3.5,51.25,2025,95,29.29
3.5,51.875,2025,95,29.48
4.0,46.875,2025,95,36.48
4.0,47.5,2025,95,31.38
4.0,48.125,2025,95,28.98
4.0,48.75,2025,95,29.16
4.0,49.375,2025,95,29.38
4.0,50.0,2025,95,29.54
4.0,50.625,2025,95,29.54
4.0,51.25,2025,95,29.49
4.0,51.875,2025,95,29.57
4.5,46.875,2025,95,38.15
4.5,47.5,2025,95,34.81
4.5,48.125,2025,95,29.94
4.5,48.75,2025,95,29.32
4.5,49.375,2025,95,29.46
4.5,50.0,2025,95,29.57
4.5,50.625,2025,95,29.47
4.5,51.25,2025,95,29.37
4.5,51.875,2025,95,29.38
5.0,46.875,2025,95,38.72
5.0,47.5,2025,95,37.1
5.0,48.125,2025,95,32.82
5.0,48.75,2025,95,29.21
5.0,49.375,2025,95,29.28
5.0,50.0,2025,95,29.32
5.0,50.625,2025,95,29.47
5.0,51.25,2025,95,29.42
5.0,51.875,2025,95,29.31
-2.0,46.875,2025,96,28.92
-2.0,47.5,2025,96,28.9
-2.0,48.125,2025,96,28.91
-2.0,48.75,2025,96,28.99
-2.0,49.375,2025,96,29.13
-2.0,50.0,2025,96,29.13
-2.0,50.625,2025,96,29.07
-2.0,51.25,2025,96,29.09
-2.0,51.875,2025,96,29.02
-1.5,46.875,2025,96,29.1
-1.5,47.5,2025,96,29.08
-1.5,48.125,2025,96,29.11
-1.5,48.75,2025,96,29.16
-1.5,49.375,2025,96,29.19
-1.5,50.0,2025,96,29.19
-1.5,50.625,2025,96,29.18
-1.5,51.25,2025,96,29.24
-1.5,51.875,2025,96,28.98
-1.0,46.875,2025,96,29.22
-1.0,47.5,2025,96,29.24
-1.0,48.125,2025,96,29.26
-1.0,48.75,2025,96,29.35
-1.0,49.375,2025,96,29.38
-1.0,50.0,2025,96,29.4
-1.0,50.625,2025,96,29.35
-1.0,51.25,2025,96,29.34
-1.0,51.875,2025,96,29.2
-0.5,46.875,2025,96,29.16
-0.5,47.5,2025,96,29.23
-0.5,48.125,2025,96,29.25
-0.5,48.75,2025,96,29.45
-0.5,49.375,2025,96,29.47
-0.5,50.0,2025,96,29.42
-0.5,50.625,2025,96,29.36
-0.5,51.25,2025,96,29.39
-0.5,51.875,2025,96,29.3
-1.7975103014118005e-13,46.875,2025,96,28.97
-1.7975103014118005e-13,47.5,2025,96,29.03
-1.7975103014118005e-13,48.125,2025,96,29.03
-1.7975103014118005e-13,48.75,2025,96,29.27
-1.7975103014118005e-13,49.375,2025,96,29.32
-1.7975103014118005e-13,50.0,2025,96,29.22
-1.7975103014118005e-13,50.625,2025,96,29.16
-1.7975103014118005e-13,51.25,2025,96,29.19
-1.7975103014118005e-13,51.875,2025,96,29.16
0.5,46.875,2025,96,29.22
0.5,47.5,2025,96,28.94
0.5,48.125,2025,96,28.83
0.5,48.75,2025,96,28.89
0.5,49.375,2025,96,28.97
0.5,50.0,2025,96,28.89
0.5,50.625,2025,96,28.95
0.5,51.25,2025,96,29.03
0.5,51.875,2025,96,29.06
1.0,46.875,2025,96,29.52
1.0,47.5,2025,96,29.14
1.0,48.125,2025,96,29.01
1.0,48.75,2025,96,28.72
1.0,49.375,2025,96,28.72
1.0,50.0,2025,96,28.8
1.0,50.625,2025,96,28.92
1.0,51.25,2025,96,28.92
1.0,51.875,2025,96,28.94
1.5,46.875,2025,96,29.12
1.5,47.5,2025,96,29.1
1.5,48.125,2025,96,28.79
1.5,48.75,2025,96,28.48
1.5,49.375,2025,96,28.41
1.5,50.0,2025,96,28.55
1.5,50.625,2025,96,28.67
1.5,51.25,2025,96,28.79
1.5,51.875,2025,96,28.92
2.0,46.875,2025,96,28.82
2.0,47.5,2025,96,28.69
2.0,48.125,2025,96,28.53
2.0,48.75,2025,96,28.47
2.0,49.375,2025,96,28.49
2.0,50.0,2025,96,28.71
2.0,50.625,2025,96,28.85
2.0,51.25,2025,96,28.99
2.0,51.875,2025,96,29.07
2.5,46.875,2025,96,28.79
2.5,47.5,2025,96,28.65
2.5,48.125,2025,96,28.63
2.5,48.75,2025,96,28.59
2.5,49.375,2025,96,28.74
2.5,50.0,2025,96,28.98
2.5,50.625,2025,96,29.2
2.5,51.25,2025,96,29.38
2.5,51.875,2025,96,29.3
3.0,46.875,2025,96,29.74
3.0,47.5,2025,96,28.84
3.0,48.125,2025,96,29.11
3.0,48.75,2025,96,29.41
3.0,49.375,2025,96,29.49
3.0,50.0,2025,96,29.48
3.0,50.625,2025,96,29.4
3.0,51.25,2025,96,29.22
3.0,51.875,2025,96,29.16
3.5,46.875,2025,96,34.01
3.5,47.5,2025,96,29.39
3.5,48.125,2025,96,29.46
3.5,48.75,2025,96,29.61
3.5,49.375,2025,96,29.72
3.5,50.0,2025,96,29.74
3.5,50.625,2025,96,29.55
3.5,51.25,2025,96,29.4
3.5,51.875,2025,96,29.42
4.0,46.875,2025,96,37.17
4.0,47.5,2025,96,32.35
4.0,48.125,2025,96,29.45
4.0,48.75,2025,96,29.58
4.0,49.375,2025,96,29.65
4.0,50.0,2025,96,29.65
4.0,50.625,2025,96,29.55
4.0,51.25,2025,96,29.49
4.0,51.875,2025,96,29.52
4.5,46.875,2025,96,38.53
4.5,47.5,2025,96,35.54
4.5,48.125,2025,96,30.59
4.5,48.75,2025,96,29.49
4.5,49.375,2025,96,29.68
4.5,50.0,2025,96,29.85
4.5,50.625,2025,96,29.79
4.5,51.25,2025,96,29.71
4.5,51.875,2025,96,29.62
5.0,46.875,2025,96,39.01
5.0,47.5,2025,96,37.53
5.0,48.125,2025,96,33.45
5.0,48.75,2025,96,29.25
5.0,49.375,2025,96,29.36
5.0,50.0,2025,96,29.54
5.0,50.625,2025,96,29.78
5.0,51.25,2025,96,29.76
5.0,51.875,2025,96,29.59
-2.0,46.875,2025,97,28.28
-2.0,47.5,2025,97,28.32
-2.0,48.125,2025,97,28.38
-2.0,48.75,2025,97,28.43
-2.0,49.375,2025,97,28.72
-2.0,50.0,2025,97,28.93
-2.0,50.625,2025,97,29.08
-2.0,51.25,2025,97,29.22
-2.0,51.875,2025,97,29.3
-1.5,46.875,2025,97,28.53
-1.5,47.5,2025,97,28.64
-1.5,48.125,2025,97,28.78
-1.5,48.75,2025,97,28.94
-1.5,49.375,2025,97,29.05
-1.5,50.0,2025,97,29.09
-1.5,50.625,2025,97,29.42
-1.5,51.25,2025,97,29.66
-1.5,51.875,2025,97,29.63
-1.0,46.875,2025,97,28.82
-1.0,47.5,2025,97,28.99
-1.0,48.125,2025,97,29.1
-1.0,48.75,2025,97,29.35
-1.0,49.375,2025,97,29.4
-1.0,50.0,2025,97,29.4
-1.0,50.625,2025,97,29.55
-1.0,51.25,2025,97,29.62
-1.0,51.875,2025,97,29.55
-0.5,46.875,2025,97,28.82
-0.5,47.5,2025,97,28.88
-0.5,48.125,2025,97,29.21
-0.5,48.75,2025,97,29.49
-0.5,49.375,2025,97,29.46
-0.5,50.0,2025,97,29.36
-0.5,50.625,2025,97,29.34
-0.5,51.25,2025,97,29.39
-0.5,51.875,2025,97,29.34
-1.7975103014118005e-13,46.875,2025,97,28.74
-1.7975103014118005e-13,47.5,2025,97,28.85
-1.7975103014118005e-13,48.125,2025,97,29.18
-1.7975103014118005e-13,48.75,2025,97,29.25
-1.7975103014118005e-13,49.375,2025,97,29.14
-1.7975103014118005e-13,50.0,2025,97,29.07
-1.7975103014118005e-13,50.625,2025,97,29.03
-1.7975103014118005e-13,51.25,2025,97,29.13
-1.7975103014118005e-13,51.875,2025,97,29.22
0.5,46.875,2025,97,28.82
0.5,47.5,2025,97,28.95
0.5,48.125,2025,97,29.01
0.5,48.75,2025,97,28.94
0.5,49.375,2025,97,28.96
0.5,50.0,2025,97,28.94
0.5,50.625,2025,97,28.99
0.5,51.25,2025,97,29.1
0.5,51.875,2025,97,29.14
1.0,46.875,2025,97,28.81
1.0,47.5,2025,97,28.9
1.0,48.125,2025,97,29.01
1.0,48.75,2025,97,28.96
1.0,49.375,2025,97,28.97
1.0,50.0,2025,97,28.97
1.0,50.625,2025,97,29.0
1.0,51.25,2025,97,29.14
1.0,51.875,2025,97,29.13
1.5,46.875,2025,97,28.72
1.5,47.5,2025,97,28.73
1.5,48.125,2025,97,28.92
1.5,48.75,2025,97,28.97
1.5,49.375,2025,97,28.99
1.5,50.0,2025,97,29.05
1.5,50.625,2025,97,29.07
1.5,51.25,2025,97,29.14
1.5,51.875,2025,97,29.08
2.0,46.875,2025,97,28.75
2.0,47.5,2025,97,28.75
2.0,48.125,2025,97,28.9
2.0,48.75,2025,97,29.0
2.0,49.375,2025,97,29.04
2.0,50.0,2025,97,29.11
2.0,50.625,2025,97,29.07
2.0,51.25,2025,97,29.06
2.0,51.875,2025,97,29.03
2.5,46.875,2025,97,28.87
2.5,47.5,2025,97,28.84
2.5,48.125,2025,97,29.03
2.5,48.75,2025,97,29.07
2.5,49.375,2025,97,29.03
2.5,50.0,2025,97,29.0
2.5,50.625,2025,97,28.98
2.5,51.25,2025,97,29.09
2.5,51.875,2025,97,29.19
3.0,46.875,2025,97,29.92
3.0,47.5,2025,97,29.1
3.0,48.125,2025,97,29.26
3.0,48.75,2025,97,29.24
3.0,49.375,2025,97,29.09
3.0,50.0,2025,97,29.21
3.0,50.625,2025,97,29.33
3.0,51.25,2025,97,29.34
3.0,51.875,2025,97,29.4
3.5,46.875,2025,97,34.39
3.5,47.5,2025,97,29.25
3.5,48.125,2025,97,29.41
3.5,48.75,2025,97,29.44
3.5,49.375,2025,97,29.48
3.5,50.0,2025,97,29.55
3.5,50.625,2025,97,29.64
3.5,51.25,2025,97,29.6
3.5,51.875,2025,97,29.42
4.0,46.875,2025,97,37.92
4.0,47.5,2025,97,32.71
4.0,48.125,2025,97,29.34
4.0,48.75,2025,97,29.48
4.0,49.375,2025,97,29.55
4.0,50.0,2025,97,29.61
4.0,50.625,2025,97,29.62
4.0,51.25,2025,97,29.67
4.0,51.875,2025,97,29.45
4.5,46.875,2025,97,38.97
4.5,47.5,2025,97,36.36
4.5,48.125,2025,97,30.83
4.5,48.75,2025,97,29.44
4.5,49.375,2025,97,29.59
4.5,50.0,2025,97,29.7
4.5,50.625,2025,97,29.48
4.5,51.25,2025,97,29.38
4.5,51.875,2025,97,29.27
5.0,46.875,2025,97,39.21
5.0,47.5,2025,97,38.19
5.0,48.125,2025,97,34.22
5.0,48.75,2025,97,29.1
5.0,49.375,2025,97,29.04
5.0,50.0,2025,97,29.12
5.0,50.625,2025,97,29.19
5.0,51.25,2025,97,29.08
5.0,51.875,2025,97,28.92
-2.0,46.875,2025,98,29.02
-2.0,47.5,2025,98,29.17
-2.0,48.125,2025,98,29.25
-2.0,48.75,2025,98,29.29
-2.0,49.375,2025,98,29.38
-2.0,50.0,2025,98,29.61
-2.0,50.625,2025,98,29.72
-2.0,51.25,2025,98,29.66
-2.0,51.875,2025,98,29.52
-1.5,46.875,2025,98,29.1
-1.5,47.5,2025,98,29.16
-1.5,48.125,2025,98,29.17
-1.5,48.75,2025,98,29.32
-1.5,49.375,2025,98,29.61
-1.5,50.0,2025,98,29.77
-1.5,50.625,2025,98,29.66
-1.5,51.25,2025,98,29.52
-1.5,51.875,2025,98,29.41
-1.0,46.875,2025,98,29.15
-1.0,47.5,2025,98,29.15
-1.0,48.125,2025,98,29.26
-1.0,48.75,2025,98,29.55
-1.0,49.375,2025,98,29.71
-1.0,50.0,2025,98,29.69
-1.0,50.625,2025,98,29.43
-1.0,51.25,2025,98,29.29
-1.0,51.875,2025,98,29.32
-0.5,46.875,2025,98,29.22
-0.5,47.5,2025,98,29.27
-0.5,48.125,2025,98,29.45
-0.5,48.75,2025,98,29.63
-0.5,49.375,2025,98,29.5
-0.5,50.0,2025,98,29.27
-0.5,50.625,2025,98,29.13
-0.5,51.25,2025,98,29.16
-0.5,51.875,2025,98,29.26
-1.7975103014118005e-13,46.875,2025,98,29.29
-1.7975103014118005e-13,47.5,2025,98,29.33
-1.7975103014118005e-13,48.125,2025,98,29.45
-1.7975103014118005e-13,48.75,2025,98,29.41
-1.7975103014118005e-13,49.375,2025,98,29.17
-1.7975103014118005e-13,50.0,2025,98,28.99
-1.7975103014118005e-13,50.625,2025,98,29.02
-1.7975103014118005e-13,51.25,2025,98,29.11
-1.7975103014118005e-13,51.875,2025,98,29.18
0.5,46.875,2025,98,29.27
0.5,47.5,2025,98,29.3
0.5,48.125,2025,98,29.31
0.5,48.75,2025,98,29.05
0.5,49.375,2025,98,28.91
0.5,50.0,2025,98,28.91
0.5,50.625,2025,98,29.08
0.5,51.25,2025,98,29.16
0.5,51.875,2025,98,29.18
1.0,46.875,2025,98,29.19
1.0,47.5,2025,98,29.24
1.0,48.125,2025,98,29.1
1.0,48.75,2025,98,28.91
1.0,49.375,2025,98,28.85
1.0,50.0,2025,98,28.97
1.0,50.625,2025,98,29.21
1.0,51.25,2025,98,29.24
1.0,51.875,2025,98,29.23
1.5,46.875,2025,98,29.16
1.5,47.5,2025,98,29.11
1.5,48.125,2025,98,28.94
1.5,48.75,2025,98,28.94
1.5,49.375,2025,98,28.96
1.5,50.0,2025,98,29.05
1.5,50.625,2025,98,29.22
1.5,51.25,2025,98,29.27
1.5,51.875,2025,98,29.26
2.0,46.875,2025,98,29.12
2.0,47.5,2025,98,29.04
2.0,48.125,2025,98,29.04
2.0,48.75,2025,98,29.06
2.0,49.375,2025,98,29.04
2.0,50.0,2025,98,29.1
2.0,50.625,2025,98,29.21
2.0,51.25,2025,98,29.3
2.0,51.875,2025,98,29.33
2.5,46.875,2025,98,29.13
2.5,47.5,2025,98,29.13
2.5,48.125,2025,98,29.18
2.5,48.75,2025,98,29.16
2.5,49.375,2025,98,29.15
2.5,50.0,2025,98,29.16
2.5,50.625,2025,98,29.24
2.5,51.25,2025,98,29.35
2.5,51.875,2025,98,29.41
3.0,46.875,2025,98,30.2
3.0,47.5,2025,98,29.06
3.0,48.125,2025,98,29.15
3.0,48.75,2025,98,29.38
3.0,49.375,2025,98,29.16
3.0,50.0,2025,98,29.11
3.0,50.625,2025,98,29.16
3.0,51.25,2025,98,29.27
3.0,51.875,2025,98,29.42
3.5,46.875,2025,98,34.66
3.5,47.5,2025,98,29.46
3.5,48.125,2025,98,29.25
3.5,48.75,2025,98,29.27
3.5,49.375,2025,98,29.23
3.5,50.0,2025,98,29.12
3.5,50.625,2025,98,29.03
3.5,51.25,2025,98,29.11
3.5,51.875,2025,98,29.24
4.0,46.875,2025,98,37.38
4.0,47.5,2025,98,32.63
4.0,48.125,2025,98,29.18
4.0,48.75,2025,98,29.11
4.0,49.375,2025,98,29.01
4.0,50.0,2025,98,28.92
4.0,50.625,2025,98,28.87
4.0,51.25,2025,98,28.91
4.0,51.875,2025,98,28.93
4.5,46.875,2025,98,38.37
4.5,47.5,2025,98,36.18
4.5,48.125,2025,98,30.57
4.5,48.75,2025,98,29.05
4.5,49.375,2025,98,28.91
4.5,50.0,2025,98,28.77
4.5,50.625,2025,98,28.66
4.5,51.25,2025,98,28.66
4.5,51.875,2025,98,28.66
5.0,46.875,2025,98,38.74
5.0,47.5,2025,98,38.22
5.0,48.125,2025,98,34.18
5.0,48.75,2025,98,29.04
5.0,49.375,2025,98,28.9
5.0,50.0,2025,98,28.74
5.0,50.625,2025,98,28.63
5.0,51.25,2025,98,28.58
5.0,51.875,2025,98,28.55
-2.0,46.875,2025,99,29.26
-2.0,47.5,2025,99,29.38
-2.0,48.125,2025,99,29.34
-2.0,48.75,2025,99,29.27
-2.0,49.375,2025,99,29.34
-2.0,50.0,2025,99,29.47
-2.0,50.625,2025,99,29.59
-2.0,51.25,2025,99,29.49
-2.0,51.875,2025,99,29.24
-1.5,46.875,2025,99,29.29
-1.5,47.5,2025,99,29.4
-1.5,48.125,2025,99,29.32
-1.5,48.75,2025,99,29.41
-1.5,49.375,2025,99,29.53
-1.5,50.0,2025,99,29.65
-1.5,50.625,2025,99,29.5
-1.5,51.25,2025,99,29.36
-1.5,51.875,2025,99,29.19
-1.0,46.875,2025,99,29.34
-1.0,47.5,2025,99,29.37
-1.0,48.125,2025,99,29.35
-1.0,48.75,2025,99,29.55
-1.0,49.375,2025,99,29.62
-1.0,50.0,2025,99,29.57
-1.0,50.625,2025,99,29.41
-1.0,51.25,2025,99,29.22
-1.0,51.875,2025,99,29.12
-0.5,46.875,2025,99,29.37
-0.5,47.5,2025,99,29.37
-0.5,48.125,2025,99,29.48
-0.5,48.75,2025,99,29.63
-0.5,49.375,2025,99,29.42
-0.5,50.0,2025,99,29.33
-0.5,50.625,2025,99,29.25
-0.5,51.25,2025,99,29.13
-0.5,51.875,2025,99,29.16
-1.7975103014118005e-13,46.875,2025,99,29.38
-1.7975103014118005e-13,47.5,2025,99,29.44
-1.7975103014118005e-13,48.125,2025,99,29.6
-1.7975103014118005e-13,48.75,2025,99,29.44
-1.7975103014118005e-13,49.375,2025,99,29.23
-1.7975103014118005e-13,50.0,2025,99,29.19
-1.7975103014118005e-13,50.625,2025,99,29.15
-1.7975103014118005e-13,51.25,2025,99,29.15
-1.7975103014118005e-13,51.875,2025,99,29.26
0.5,46.875,2025,99,29.32
0.5,47.5,2025,99,29.43
0.5,48.125,2025,99,29.46
0.5,48.75,2025,99,29.24
0.5,49.375,2025,99,29.17
0.5,50.0,2025,99,29.19
0.5,50.625,2025,99,29.24
0.5,51.25,2025,99,29.24
0.5,51.875,2025,99,29.25
1.0,46.875,2025,99,29.19
1.0,47.5,2025,99,29.32
1.0,48.125,2025,99,29.29
1.0,48.75,2025,99,29.22
1.0,49.375,2025,99,29.27
1.0,50.0,2025,99,29.39
1.0,50.625,2025,99,29.51
1.0,51.25,2025,99,29.53
1.0,51.875,2025,99,29.43
1.5,46.875,2025,99,29.16
1.5,47.5,2025,99,29.27
1.5,48.125,2025,99,29.26
1.5,48.75,2025,99,29.27
1.5,49.375,2025,99,29.44
1.5,50.0,2025,99,29.6
1.5,50.625,2025,99,29.64
1.5,51.25,2025,99,29.7
1.5,51.875,2025,99,29.66
2.0,46.875,2025,99,29.26
2.0,47.5,2025,99,29.27
2.0,48.125,2025,99,29.23
2.0,48.75,2025,99,29.42
2.0,49.375,2025,99,29.64
2.0,50.0,2025,99,29.67
2.0,50.625,2025,99,29.69
2.0,51.25,2025,99,29.76
2.0,51.875,2025,99,29.62
2.5,46.875,2025,99,29.31
2.5,47.5,2025,99,29.26
2.5,48.125,2025,99,29.24
2.5,48.75,2025,99,29.52
2.5,49.375,2025,99,29.57
2.5,50.0,2025,99,29.52
2.5,50.625,2025,99,29.69
2.5,51.25,2025,99,29.73
2.5,51.875,2025,99,29.49
3.0,46.875,2025,99,30.48
3.0,47.5,2025,99,29.23
3.0,48.125,2025,99,29.34
3.0,48.75,2025,99,29.45
3.0,49.375,2025,99,29.36
3.0,50.0,2025,99,29.38
3.0,50.625,2025,99,29.49
3.0,51.25,2025,99,29.49
3.0,51.875,2025,99,29.32
3.5,46.875,2025,99,34.14
3.5,47.5,2025,99,29.35
3.5,48.125,2025,99,29.27
3.5,48.75,2025,99,29.24
3.5,49.375,2025,99,29.2
3.5,50.0,2025,99,29.18
3.5,50.625,2025,99,29.31
3.5,51.25,2025,99,29.28
3.5,51.875,2025,99,29.09
4.0,46.875,2025,99,36.67
4.0,47.5,2025,99,32.4
4.0,48.125,2025,99,29.11
4.0,48.75,2025,99,29.13
4.0,49.375,2025,99,29.02
4.0,50.0,2025,99,28.99
4.0,50.625,2025,99,29.08
4.0,51.25,2025,99,28.98
4.0,51.875,2025,99,28.89
4.5,46.875,2025,99,37.92
4.5,47.5,2025,99,35.59
4.5,48.125,2025,99,30.44
4.5,48.75,2025,99,29.08
4.5,49.375,2025,99,28.86
4.5,50.0,2025,99,28.72
4.5,50.625,2025,99,28.65
4.5,51.25,2025,99,28.64
4.5,51.875,2025,99,28.59
5.0,46.875,2025,99,38.22
5.0,47.5,2025,99,37.36
5.0,48.125,2025,99,33.72
5.0,48.75,2025,99,29.03
5.0,49.375,2025,99,28.86
5.0,50.0,2025,99,28.69
5.0,50.625,2025,99,28.5
5.0,51.25,2025,99,28.49
5.0,51.875,2025,99,28.42
-2.0,46.875,2025,100,28.91
-2.0,47.5,2025,100,28.99
-2.0,48.125,2025,100,28.89
-2.0,48.75,2025,100,28.95
-2.0,49.375,2025,100,29.04
-2.0,50.0,2025,100,29.32
-2.0,50.625,2025,100,29.36
