-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MAX     MERRA-2 Temperature at 2 Meters Maximum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MAX
12.5,49.375,2025,214,31.4
12.5,50.0,2025,214,30.71
12.5,50.625,2025,214,30.32
12.5,51.25,2025,214,29.85
12.5,51.875,2025,214,27.19
5.5,46.875,2025,215,33.0
5.5,47.5,2025,215,33.72
5.5,48.125,2025,215,33.44
5.5,48.75,2025,215,28.82
5.5,49.375,2025,215,25.86
5.5,50.0,2025,215,25.94
5.5,50.625,2025,215,25.88
5.5,51.25,2025,215,25.88
5.5,51.875,2025,215,25.97
6.0,46.875,2025,215,33.02
6.0,47.5,2025,215,33.5
6.0,48.125,2025,215,34.39
6.0,48.75,2025,215,32.64
6.0,49.375,2025,215,26.8
6.0,50.0,2025,215,25.78
6.0,50.625,2025,215,25.71
6.0,51.25,2025,215,25.76
6.0,51.875,2025,215,25.9
6.5,46.875,2025,215,32.99
6.5,47.5,2025,215,33.17
6.5,48.125,2025,215,33.66
6.5,48.75,2025,215,33.72
6.5,49.375,2025,215,28.66
6.5,50.0,2025,215,25.9
6.5,50.625,2025,215,25.7
6.5,51.25,2025,215,25.63
6.5,51.875,2025,215,25.79
7.0,46.875,2025,215,32.4
7.0,47.5,2025,215,32.6
7.0,48.125,2025,215,32.96
7.0,48.75,2025,215,33.83
7.0,49.375,2025,215,30.72
7.0,50.0,2025,215,26.12
7.0,50.625,2025,215,25.8
7.0,51.25,2025,215,25.71
7.0,51.875,2025,215,25.74
7.5,46.875,2025,215,31.43
7.5,47.5,2025,215,31.71
7.5,48.125,2025,215,31.58
7.5,48.75,2025,215,32.28
7.5,49.375,2025,215,32.58
7.5,50.0,2025,215,27.76
7.5,50.625,2025,215,25.74
7.5,51.25,2025,215,25.76
7.5,51.875,2025,215,25.71
8.0,46.875,2025,215,31.13
8.0,47.5,2025,215,30.66
8.0,48.125,2025,215,30.67
8.0,48.75,2025,215,31.49
8.0,49.375,2025,215,32.86
8.0,50.0,2025,215,29.73
8.0,50.625,2025,215,26.14
8.0,51.25,2025,215,25.71
8.0,51.875,2025,215,25.73
8.5,46.875,2025,215,30.6
8.5,47.5,2025,215,31.51
8.5,48.125,2025,215,32.04
8.5,48.75,2025,215,32.47
8.5,49.375,2025,215,32.69
8.5,50.0,2025,215,33.0
8.5,50.625,2025,215,27.05
8.5,51.25,2025,215,25.63
8.5,51.875,2025,215,25.6
9.0,46.875,2025,215,32.63
9.0,47.5,2025,215,32.16
9.0,48.125,2025,215,31.88
9.0,48.75,2025,215,31.65
9.0,49.375,2025,215,32.02
9.0,50.0,2025,215,34.05
9.0,50.625,2025,215,30.8
9.0,51.25,2025,215,25.57
9.0,51.875,2025,215,25.55
9.5,46.875,2025,215,32.88
9.5,47.5,2025,215,31.69
9.5,48.125,2025,215,30.46
9.5,48.75,2025,215,30.83
9.5,49.375,2025,215,31.99
9.5,50.0,2025,215,33.85
9.5,50.625,2025,215,34.21
9.5,51.25,2025,215,25.1
9.5,51.875,2025,215,25.02
10.0,46.875,2025,215,32.51
10.0,47.5,2025,215,30.18
10.0,48.125,2025,215,30.51
10.0,48.75,2025,215,31.05
10.0,49.375,2025,215,33.38
10.0,50.0,2025,215,34.98
10.0,50.625,2025,215,35.44
10.0,51.25,2025,215,24.66
10.0,51.875,2025,215,23.43
10.5,46.875,2025,215,35.21
10.5,47.5,2025,215,28.98
10.5,48.125,2025,215,30.9
10.5,48.75,2025,215,33.38
10.5,49.375,2025,215,35.08
10.5,50.0,2025,215,35.65
10.5,50.625,2025,215,37.68
10.5,51.25,2025,215,29.19
10.5,51.875,2025,215,22.05
11.0,46.875,2025,215,35.07
11.0,47.5,2025,215,35.61
11.0,48.125,2025,215,36.14
11.0,48.75,2025,215,38.85
11.0,49.375,2025,215,37.07
11.0,50.0,2025,215,35.82
11.0,50.625,2025,215,38.46
11.0,51.25,2025,215,32.05
11.0,51.875,2025,215,23.18
11.5,46.875,2025,215,31.77
11.5,47.5,2025,215,33.24
11.5,48.125,2025,215,34.16
11.5,48.75,2025,215,34.26
11.5,49.375,2025,215,34.29
11.5,50.0,2025,215,35.44
11.5,50.625,2025,215,38.85
11.5,51.25,2025,215,33.46
11.5,51.875,2025,215,23.93
12.0,46.875,2025,215,30.7
12.0,47.5,2025,215,31.8
12.0,48.125,2025,215,32.12
12.0,48.75,2025,215,32.83
12.0,49.375,2025,215,32.44
12.0,50.0,2025,215,32.27
12.0,50.625,2025,215,34.21
12.0,51.25,2025,215,32.82
12.0,51.875,2025,215,25.6
12.5,46.875,2025,215,30.62
12.5,47.5,2025,215,31.4
12.5,48.125,2025,215,32.06
12.5,48.75,2025,215,31.73
12.5,49.375,2025,215,31.96
12.5,50.0,2025,215,31.15
12.5,50.625,2025,215,29.98
12.5,51.25,2025,215,29.21
12.5,51.875,2025,215,26.57
5.5,46.875,2025,216,31.46
5.5,47.5,2025,216,32.35
5.5,48.125,2025,216,32.15
5.5,48.75,2025,216,27.93
5.5,49.375,2025,216,25.27
5.5,50.0,2025,216,25.5
5.5,50.625,2025,216,25.42
5.5,51.25,2025,216,25.34
5.5,51.875,2025,216,25.56
6.0,46.875,2025,216,31.78
6.0,47.5,2025,216,32.31
6.0,48.125,2025,216,32.99
6.0,48.75,2025,216,31.51
6.0,49.375,2025,216,26.01
6.0,50.0,2025,216,25.39
6.0,50.625,2025,216,25.46
6.0,51.25,2025,216,25.48
6.0,51.875,2025,216,25.45
6.5,46.875,2025,216,31.82
6.5,47.5,2025,216,32.29
6.5,48.125,2025,216,32.85
6.5,48.75,2025,216,32.85
6.5,49.375,2025,216,27.93
6.5,50.0,2025,216,25.29
6.5,50.625,2025,216,25.39
6.5,51.25,2025,216,25.4
6.5,51.875,2025,216,25.48
7.0,46.875,2025,216,31.52
7.0,47.5,2025,216,31.9
7.0,48.125,2025,216,32.54
7.0,48.75,2025,216,33.09
7.0,49.375,2025,216,30.01
7.0,50.0,2025,216,25.7
7.0,50.625,2025,216,25.49
7.0,51.25,2025,216,25.47
7.0,51.875,2025,216,25.54
7.5,46.875,2025,216,30.35
7.5,47.5,2025,216,30.82
7.5,48.125,2025,216,30.98
7.5,48.75,2025,216,31.77
7.5,49.375,2025,216,32.15
7.5,50.0,2025,216,27.42
7.5,50.625,2025,216,25.64
7.5,51.25,2025,216,25.66
7.5,51.875,2025,216,25.66
8.0,46.875,2025,216,29.68
8.0,47.5,2025,216,29.35
8.0,48.125,2025,216,29.69
8.0,48.75,2025,216,30.77
8.0,49.375,2025,216,32.8
8.0,50.0,2025,216,30.06
8.0,50.625,2025,216,26.21
8.0,51.25,2025,216,25.66
8.0,51.875,2025,216,25.71
8.5,46.875,2025,216,30.39
8.5,47.5,2025,216,31.07
8.5,48.125,2025,216,31.29
8.5,48.75,2025,216,31.64
8.5,49.375,2025,216,32.35
8.5,50.0,2025,216,33.3
8.5,50.625,2025,216,27.44
8.5,51.25,2025,216,25.69
8.5,51.875,2025,216,25.61
9.0,46.875,2025,216,32.94
9.0,47.5,2025,216,32.3
9.0,48.125,2025,216,31.6
9.0,48.75,2025,216,31.48
9.0,49.375,2025,216,31.88
9.0,50.0,2025,216,33.87
9.0,50.625,2025,216,31.16
9.0,51.25,2025,216,25.8
9.0,51.875,2025,216,25.56
9.5,46.875,2025,216,32.37
9.5,47.5,2025,216,31.66
9.5,48.125,2025,216,30.57
9.5,48.75,2025,216,30.87
9.5,49.375,2025,216,32.09
9.5,50.0,2025,216,33.87
9.5,50.625,2025,216,34.3
9.5,51.25,2025,216,25.66
9.5,51.875,2025,216,25.2
10.0,46.875,2025,216,32.09
10.0,47.5,2025,216,29.59
10.0,48.125,2025,216,30.32
10.0,48.75,2025,216,30.93
10.0,49.375,2025,216,33.27
10.0,50.0,2025,216,34.98
10.0,50.625,2025,216,35.55
10.0,51.25,2025,216,25.04
10.0,51.875,2025,216,23.71
10.5,46.875,2025,216,35.23
10.5,47.5,2025,216,29.25
10.5,48.125,2025,216,31.24
10.5,48.75,2025,216,33.59
10.5,49.375,2025,216,34.98
10.5,50.0,2025,216,35.52
10.5,50.625,2025,216,37.73
10.5,51.25,2025,216,29.48
10.5,51.875,2025,216,23.02
11.0,46.875,2025,216,34.62
11.0,47.5,2025,216,35.65
11.0,48.125,2025,216,36.68
11.0,48.75,2025,216,39.0
11.0,49.375,2025,216,37.01
11.0,50.0,2025,216,35.73
11.0,50.625,2025,216,38.44
11.0,51.25,2025,216,32.14
11.0,51.875,2025,216,23.63
11.5,46.875,2025,216,31.12
11.5,47.5,2025,216,32.78
11.5,48.125,2025,216,33.97
11.5,48.75,2025,216,33.97
11.5,49.375,2025,216,34.34
11.5,50.0,2025,216,35.56
11.5,50.625,2025,216,38.93
11.5,51.25,2025,216,33.6
11.5,51.875,2025,216,24.03
12.0,46.875,2025,216,30.35
12.0,47.5,2025,216,31.04
12.0,48.125,2025,216,31.94
12.0,48.75,2025,216,32.53
12.0,49.375,2025,216,32.35
12.0,50.0,2025,216,32.64
12.0,50.625,2025,216,34.56
12.0,51.25,2025,216,32.81
12.0,51.875,2025,216,26.08
12.5,46.875,2025,216,29.82
12.5,47.5,2025,216,30.78
12.5,48.125,2025,216,31.53
12.5,48.75,2025,216,31.8
12.5,49.375,2025,216,32.06
12.5,50.0,2025,216,31.45
12.5,50.625,2025,216,30.11
12.5,51.25,2025,216,29.05
12.5,51.875,2025,216,26.95
5.5,46.875,2025,217,32.33
5.5,47.5,2025,217,32.7
5.5,48.125,2025,217,32.34
5.5,48.75,2025,217,28.77
5.5,49.375,2025,217,25.54
5.5,50.0,2025,217,25.61
5.5,50.625,2025,217,25.66
5.5,51.25,2025,217,25.58
5.5,51.875,2025,217,25.49
6.0,46.875,2025,217,32.62
6.0,47.5,2025,217,33.04
6.0,48.125,2025,217,33.46
6.0,48.75,2025,217,32.12
6.0,49.375,2025,217,26.69
6.0,50.0,2025,217,25.5
6.0,50.625,2025,217,25.55
6.0,51.25,2025,217,25.6
6.0,51.875,2025,217,25.62
6.5,46.875,2025,217,32.54
6.5,47.5,2025,217,32.99
6.5,48.125,2025,217,33.46
6.5,48.75,2025,217,33.49
6.5,49.375,2025,217,28.61
6.5,50.0,2025,217,25.62
6.5,50.625,2025,217,25.59
6.5,51.25,2025,217,25.62
6.5,51.875,2025,217,25.74
7.0,46.875,2025,217,32.23
7.0,47.5,2025,217,32.59
7.0,48.125,2025,217,32.97
7.0,48.75,2025,217,33.55
7.0,49.375,2025,217,30.73
7.0,50.0,2025,217,26.2
7.0,50.625,2025,217,25.81
7.0,51.25,2025,217,25.77
7.0,51.875,2025,217,25.8
7.5,46.875,2025,217,31.71
7.5,47.5,2025,217,31.77
7.5,48.125,2025,217,31.55
7.5,48.75,2025,217,32.24
7.5,49.375,2025,217,32.69
7.5,50.0,2025,217,28.11
7.5,50.625,2025,217,25.93
7.5,51.25,2025,217,25.88
7.5,51.875,2025,217,25.9
8.0,46.875,2025,217,31.15
8.0,47.5,2025,217,30.89
8.0,48.125,2025,217,31.05
8.0,48.75,2025,217,31.85
8.0,49.375,2025,217,33.35
8.0,50.0,2025,217,30.24
8.0,50.625,2025,217,26.55
8.0,51.25,2025,217,25.92
8.0,51.875,2025,217,25.9
8.5,46.875,2025,217,31.13
8.5,47.5,2025,217,32.02
8.5,48.125,2025,217,32.73
8.5,48.75,2025,217,33.2
8.5,49.375,2025,217,33.47
8.5,50.0,2025,217,34.05
8.5,50.625,2025,217,27.58
8.5,51.25,2025,217,26.14
8.5,51.875,2025,217,25.93
9.0,46.875,2025,217,33.47
9.0,47.5,2025,217,33.14
9.0,48.125,2025,217,32.61
9.0,48.75,2025,217,32.42
9.0,49.375,2025,217,32.73
9.0,50.0,2025,217,34.67
9.0,50.625,2025,217,31.3
9.0,51.25,2025,217,26.14
9.0,51.875,2025,217,25.85
9.5,46.875,2025,217,33.39
9.5,47.5,2025,217,32.39
9.5,48.125,2025,217,31.34
9.5,48.75,2025,217,31.59
9.5,49.375,2025,217,32.83
9.5,50.0,2025,217,34.58
9.5,50.625,2025,217,34.8
9.5,51.25,2025,217,25.68
9.5,51.875,2025,217,25.73
10.0,46.875,2025,217,32.06
10.0,47.5,2025,217,30.64
10.0,48.125,2025,217,31.36
10.0,48.75,2025,217,31.94
10.0,49.375,2025,217,34.3
10.0,50.0,2025,217,35.86
10.0,50.625,2025,217,36.22
10.0,51.25,2025,217,25.09
10.0,51.875,2025,217,24.38
10.5,46.875,2025,217,34.23
10.5,47.5,2025,217,28.23
10.5,48.125,2025,217,31.24
10.5,48.75,2025,217,34.55
10.5,49.375,2025,217,36.3
10.5,50.0,2025,217,36.64
10.5,50.625,2025,217,38.55
10.5,51.25,2025,217,29.41
10.5,51.875,2025,217,22.58
11.0,46.875,2025,217,34.24
11.0,47.5,2025,217,34.59
11.0,48.125,2025,217,35.38
11.0,48.75,2025,217,37.55
11.0,49.375,2025,217,36.4
11.0,50.0,2025,217,35.9
11.0,50.625,2025,217,38.97
11.0,51.25,2025,217,31.98
11.0,51.875,2025,217,23.05
11.5,46.875,2025,217,31.05
11.5,47.5,2025,217,32.2
11.5,48.125,2025,217,32.81
11.5,48.75,2025,217,33.39
11.5,49.375,2025,217,33.71
11.5,50.0,2025,217,34.73
11.5,50.625,2025,217,38.24
11.5,51.25,2025,217,33.2
11.5,51.875,2025,217,23.58
12.0,46.875,2025,217,30.38
12.0,47.5,2025,217,31.18
12.0,48.125,2025,217,31.83
12.0,48.75,2025,217,32.66
12.0,49.375,2025,217,32.52
12.0,50.0,2025,217,32.44
12.0,50.625,2025,217,34.03
12.0,51.25,2025,217,32.22
12.0,51.875,2025,217,24.83
12.5,46.875,2025,217,30.29
12.5,47.5,2025,217,31.13
12.5,48.125,2025,217,31.84
12.5,48.75,2025,217,31.99
12.5,49.375,2025,217,31.9
12.5,50.0,2025,217,31.21
12.5,50.625,2025,217,30.08
12.5,51.25,2025,217,28.95
12.5,51.875,2025,217,25.8
5.5,46.875,2025,218,33.04
5.5,47.5,2025,218,33.39
5.5,48.125,2025,218,33.06
5.5,48.75,2025,218,28.57
5.5,49.375,2025,218,25.39
5.5,50.0,2025,218,25.54
5.5,50.625,2025,218,25.64
5.5,51.25,2025,218,25.55
5.5,51.875,2025,218,25.52
6.0,46.875,2025,218,33.11
6.0,47.5,2025,218,33.55
6.0,48.125,2025,218,34.14
6.0,48.75,2025,218,32.52
6.0,49.375,2025,218,26.41
6.0,50.0,2025,218,25.47
6.0,50.625,2025,218,25.53
6.0,51.25,2025,218,25.59
6.0,51.875,2025,218,25.62
6.5,46.875,2025,218,33.1
6.5,47.5,2025,218,33.52
6.5,48.125,2025,218,34.13
6.5,48.75,2025,218,34.19
6.5,49.375,2025,218,28.3
6.5,50.0,2025,218,25.44
6.5,50.625,2025,218,25.53
6.5,51.25,2025,218,25.56
6.5,51.875,2025,218,25.69
7.0,46.875,2025,218,32.95
7.0,47.5,2025,218,33.04
7.0,48.125,2025,218,33.35
7.0,48.75,2025,218,34.25
7.0,49.375,2025,218,30.53
7.0,50.0,2025,218,25.79
7.0,50.625,2025,218,25.56
7.0,51.25,2025,218,25.55
7.0,51.875,2025,218,25.7
7.5,46.875,2025,218,32.1
7.5,47.5,2025,218,32.04
7.5,48.125,2025,218,31.72
7.5,48.75,2025,218,32.69
7.5,49.375,2025,218,32.83
7.5,50.0,2025,218,27.24
7.5,50.625,2025,218,25.65
7.5,51.25,2025,218,25.62
7.5,51.875,2025,218,25.63
8.0,46.875,2025,218,31.15
8.0,47.5,2025,218,30.77
8.0,48.125,2025,218,31.08
8.0,48.75,2025,218,31.89
8.0,49.375,2025,218,33.6
8.0,50.0,2025,218,29.74
8.0,50.625,2025,218,25.71
8.0,51.25,2025,218,25.58
8.0,51.875,2025,218,25.54
8.5,46.875,2025,218,29.92
8.5,47.5,2025,218,31.58
8.5,48.125,2025,218,32.3
8.5,48.75,2025,218,32.83
8.5,49.375,2025,218,33.36
8.5,50.0,2025,218,33.81
8.5,50.625,2025,218,26.85
8.5,51.25,2025,218,25.54
8.5,51.875,2025,218,25.67
9.0,46.875,2025,218,30.93
9.0,47.5,2025,218,31.74
9.0,48.125,2025,218,31.62
9.0,48.75,2025,218,31.72
9.0,49.375,2025,218,32.21
9.0,50.0,2025,218,34.42
9.0,50.625,2025,218,30.88
9.0,51.25,2025,218,25.44
9.0,51.875,2025,218,25.69
9.5,46.875,2025,218,30.2
9.5,47.5,2025,218,30.68
9.5,48.125,2025,218,30.18
9.5,48.75,2025,218,30.59
9.5,49.375,2025,218,31.99
9.5,50.0,2025,218,34.02
9.5,50.625,2025,218,34.45
9.5,51.25,2025,218,25.32
9.5,51.875,2025,218,25.53
10.0,46.875,2025,218,29.47
10.0,47.5,2025,218,28.57
10.0,48.125,2025,218,29.65
10.0,48.75,2025,218,30.51
10.0,49.375,2025,218,32.96
10.0,50.0,2025,218,34.8
10.0,50.625,2025,218,35.56
10.0,51.25,2025,218,24.86
10.0,51.875,2025,218,24.14
10.5,46.875,2025,218,30.93
10.5,47.5,2025,218,24.96
10.5,48.125,2025,218,29.72
10.5,48.75,2025,218,32.77
10.5,49.375,2025,218,34.45
10.5,50.0,2025,218,35.22
10.5,50.625,2025,218,37.44
10.5,51.25,2025,218,29.13
10.5,51.875,2025,218,22.48
11.0,46.875,2025,218,33.14
11.0,47.5,2025,218,32.27
11.0,48.125,2025,218,34.7
11.0,48.75,2025,218,38.02
11.0,49.375,2025,218,36.25
11.0,50.0,2025,218,35.2
11.0,50.625,2025,218,37.69
11.0,51.25,2025,218,31.38
11.0,51.875,2025,218,23.23
11.5,46.875,2025,218,31.3
11.5,47.5,2025,218,32.62
11.5,48.125,2025,218,33.02
11.5,48.75,2025,218,33.42
11.5,49.375,2025,218,33.98
11.5,50.0,2025,218,35.17
11.5,50.625,2025,218,38.05
11.5,51.25,2025,218,33.05
11.5,51.875,2025,218,23.95
12.0,46.875,2025,218,30.43
12.0,47.5,2025,218,31.51
12.0,48.125,2025,218,32.26
12.0,48.75,2025,218,31.9
12.0,49.375,2025,218,31.97
12.0,50.0,2025,218,32.44
12.0,50.625,2025,218,34.3
12.0,51.25,2025,218,32.35
12.0,51.875,2025,218,25.09
12.5,46.875,2025,218,30.16
12.5,47.5,2025,218,30.94
12.5,48.125,2025,218,31.86
12.5,48.75,2025,218,31.77
12.5,49.375,2025,218,31.41
12.5,50.0,2025,218,31.07
12.5,50.625,2025,218,30.31
12.5,51.25,2025,218,29.37
12.5,51.875,2025,218,26.64
5.5,46.875,2025,219,32.01
5.5,47.5,2025,219,32.1
5.5,48.125,2025,219,31.65
5.5,48.75,2025,219,27.88
5.5,49.375,2025,219,25.43
5.5,50.0,2025,219,25.54
5.5,50.625,2025,219,25.59
5.5,51.25,2025,219,25.57
5.5,51.875,2025,219,25.52
6.0,46.875,2025,219,32.57
6.0,47.5,2025,219,32.66
6.0,48.125,2025,219,32.86
6.0,48.75,2025,219,31.29
6.0,49.375,2025,219,26.15
6.0,50.0,2025,219,25.55
6.0,50.625,2025,219,25.65
6.0,51.25,2025,219,25.63
6.0,51.875,2025,219,25.6
6.5,46.875,2025,219,32.18
6.5,47.5,2025,219,32.27
6.5,48.125,2025,219,33.18
6.5,48.75,2025,219,33.38
6.5,49.375,2025,219,28.19
6.5,50.0,2025,219,25.57
6.5,50.625,2025,219,25.73
6.5,51.25,2025,219,25.71
6.5,51.875,2025,219,25.69
7.0,46.875,2025,219,32.32
7.0,47.5,2025,219,32.22
7.0,48.125,2025,219,32.86
7.0,48.75,2025,219,33.82
7.0,49.375,2025,219,30.36
7.0,50.0,2025,219,25.82
7.0,50.625,2025,219,25.76
7.0,51.25,2025,219,25.77
7.0,51.875,2025,219,25.73
7.5,46.875,2025,219,32.29
7.5,47.5,2025,219,32.22
7.5,48.125,2025,219,32.16
7.5,48.75,2025,219,32.93
7.5,49.375,2025,219,32.72
7.5,50.0,2025,219,27.23
7.5,50.625,2025,219,25.85
7.5,51.25,2025,219,25.84
7.5,51.875,2025,219,25.74
8.0,46.875,2025,219,31.72
8.0,47.5,2025,219,31.21
8.0,48.125,2025,219,31.46
8.0,48.75,2025,219,32.4
8.0,49.375,2025,219,33.26
8.0,50.0,2025,219,29.3
8.0,50.625,2025,219,25.88
8.0,51.25,2025,219,25.84
8.0,51.875,2025,219,25.71
8.5,46.875,2025,219,30.89
8.5,47.5,2025,219,32.08
8.5,48.125,2025,219,32.85
8.5,48.75,2025,219,33.29
8.5,49.375,2025,219,33.27
8.5,50.0,2025,219,33.43
8.5,50.625,2025,219,26.6
8.5,51.25,2025,219,25.82
8.5,51.875,2025,219,25.71
9.0,46.875,2025,219,32.46
9.0,47.5,2025,219,32.32
9.0,48.125,2025,219,32.21
9.0,48.75,2025,219,32.39
9.0,49.375,2025,219,32.88
9.0,50.0,2025,219,34.54
9.0,50.625,2025,219,30.47
9.0,51.25,2025,219,25.65
9.0,51.875,2025,219,25.72
9.5,46.875,2025,219,31.96
9.5,47.5,2025,219,31.18
9.5,48.125,2025,219,30.35
9.5,48.75,2025,219,31.06
9.5,49.375,2025,219,32.6
9.5,50.0,2025,219,34.6
9.5,50.625,2025,219,34.43
9.5,51.25,2025,219,24.85
9.5,51.875,2025,219,25.62
10.0,46.875,2025,219,31.32
10.0,47.5,2025,219,29.07
10.0,48.125,2025,219,29.82
10.0,48.75,2025,219,30.96
10.0,49.375,2025,219,33.47
10.0,50.0,2025,219,35.31
10.0,50.625,2025,219,35.87
10.0,51.25,2025,219,24.23
10.0,51.875,2025,219,24.24
10.5,46.875,2025,219,34.15
10.5,47.5,2025,219,27.93
10.5,48.125,2025,219,29.65
10.5,48.75,2025,219,32.35
10.5,49.375,2025,219,34.72
10.5,50.0,2025,219,35.23
10.5,50.625,2025,219,37.6
10.5,51.25,2025,219,28.74
10.5,51.875,2025,219,22.52
11.0,46.875,2025,219,34.51
11.0,47.5,2025,219,35.35
11.0,48.125,2025,219,36.05
11.0,48.75,2025,219,37.71
11.0,49.375,2025,219,35.83
11.0,50.0,2025,219,34.91
11.0,50.625,2025,219,37.26
11.0,51.25,2025,219,31.42
11.0,51.875,2025,219,23.35
11.5,46.875,2025,219,31.0
11.5,47.5,2025,219,32.72
11.5,48.125,2025,219,32.88
11.5,48.75,2025,219,34.22
11.5,49.375,2025,219,34.1
11.5,50.0,2025,219,34.85
11.5,50.625,2025,219,36.66
11.5,51.25,2025,219,32.38
11.5,51.875,2025,219,23.89
12.0,46.875,2025,219,30.54
12.0,47.5,2025,219,31.05
12.0,48.125,2025,219,31.9
12.0,48.75,2025,219,31.98
12.0,49.375,2025,219,32.11
12.0,50.0,2025,219,32.27
12.0,50.625,2025,219,33.27
12.0,51.25,2025,219,31.63
12.0,51.875,2025,219,24.91
12.5,46.875,2025,219,30.41
12.5,47.5,2025,219,31.24
12.5,48.125,2025,219,31.75
12.5,48.75,2025,219,31.94
12.5,49.375,2025,219,31.69
12.5,50.0,2025,219,31.16
12.5,50.625,2025,219,30.05
12.5,51.25,2025,219,28.87
12.5,51.875,2025,219,25.77
5.5,46.875,2025,220,33.72
5.5,47.5,2025,220,33.07
5.5,48.125,2025,220,31.65
5.5,48.75,2025,220,27.73
5.5,49.375,2025,220,25.2
5.5,50.0,2025,220,25.49
5.5,50.625,2025,220,25.54
5.5,51.25,2025,220,25.49
5.5,51.875,2025,220,25.47
6.0,46.875,2025,220,33.63
6.0,47.5,2025,220,33.69
6.0,48.125,2025,220,33.21
6.0,48.75,2025,220,31.28
6.0,49.375,2025,220,26.02
6.0,50.0,2025,220,25.38
6.0,50.625,2025,220,25.58
6.0,51.25,2025,220,25.55
6.0,51.875,2025,220,25.52
6.5,46.875,2025,220,33.46
6.5,47.5,2025,220,33.8
6.5,48.125,2025,220,33.88
6.5,48.75,2025,220,33.92
6.5,49.375,2025,220,27.99
6.5,50.0,2025,220,25.4
6.5,50.625,2025,220,25.55
6.5,51.25,2025,220,25.6
6.5,51.875,2025,220,25.57
7.0,46.875,2025,220,32.96
7.0,47.5,2025,220,33.51
7.0,48.125,2025,220,34.04
7.0,48.75,2025,220,34.67
7.0,49.375,2025,220,30.51
7.0,50.0,2025,220,25.63
7.0,50.625,2025,220,25.54
7.0,51.25,2025,220,25.69
7.0,51.875,2025,220,25.63
7.5,46.875,2025,220,32.01
7.5,47.5,2025,220,32.42
7.5,48.125,2025,220,32.82
7.5,48.75,2025,220,33.63
7.5,49.375,2025,220,33.45
7.5,50.0,2025,220,26.95
7.5,50.625,2025,220,25.64
7.5,51.25,2025,220,25.72
7.5,51.875,2025,220,25.74
8.0,46.875,2025,220,31.21
8.0,47.5,2025,220,30.96
8.0,48.125,2025,220,31.68
8.0,48.75,2025,220,32.87
8.0,49.375,2025,220,34.32
8.0,50.0,2025,220,29.4
8.0,50.625,2025,220,25.73
8.0,51.25,2025,220,25.76
8.0,51.875,2025,220,25.83
8.5,46.875,2025,220,30.81
8.5,47.5,2025,220,31.79
8.5,48.125,2025,220,32.65
8.5,48.75,2025,220,33.61
8.5,49.375,2025,220,34.14
8.5,50.0,2025,220,34.21
8.5,50.625,2025,220,26.38
8.5,51.25,2025,220,25.87
8.5,51.875,2025,220,25.85
9.0,46.875,2025,220,32.79
9.0,47.5,2025,220,32.36
9.0,48.125,2025,220,32.0
9.0,48.75,2025,220,32.52
9.0,49.375,2025,220,33.22
9.0,50.0,2025,220,35.19
9.0,50.625,2025,220,30.46
9.0,51.25,2025,220,25.61
9.0,51.875,2025,220,25.82
9.5,46.875,2025,220,32.6
9.5,47.5,2025,220,31.32
9.5,48.125,2025,220,30.31
9.5,48.75,2025,220,31.31
9.5,49.375,2025,220,32.81
9.5,50.0,2025,220,34.85
9.5,50.625,2025,220,34.74
9.5,51.25,2025,220,24.96
9.5,51.875,2025,220,25.62
10.0,46.875,2025,220,31.79
10.0,47.5,2025,220,29.38
10.0,48.125,2025,220,30.46
10.0,48.75,2025,220,31.65
10.0,49.375,2025,220,33.93
10.0,50.0,2025,220,35.46
10.0,50.625,2025,220,35.96
10.0,51.25,2025,220,24.57
10.0,51.875,2025,220,24.47
10.5,46.875,2025,220,34.12
10.5,47.5,2025,220,27.49
10.5,48.125,2025,220,29.56
10.5,48.75,2025,220,32.85
10.5,49.375,2025,220,35.19
10.5,50.0,2025,220,35.6
10.5,50.625,2025,220,37.77
10.5,51.25,2025,220,28.93
10.5,51.875,2025,220,22.62
11.0,46.875,2025,220,34.71
11.0,47.5,2025,220,35.32
11.0,48.125,2025,220,34.97
11.0,48.75,2025,220,36.7
11.0,49.375,2025,220,35.65
11.0,50.0,2025,220,35.04
11.0,50.625,2025,220,37.7
11.0,51.25,2025,220,31.44
11.0,51.875,2025,220,23.39
11.5,46.875,2025,220,31.58
11.5,47.5,2025,220,32.92
11.5,48.125,2025,220,32.84
11.5,48.75,2025,220,33.51
11.5,49.375,2025,220,33.75
11.5,50.0,2025,220,34.87
11.5,50.625,2025,220,37.73
11.5,51.25,2025,220,32.43
11.5,51.875,2025,220,23.72
12.0,46.875,2025,220,30.8
12.0,47.5,2025,220,31.61
12.0,48.125,2025,220,32.06
12.0,48.75,2025,220,32.06
12.0,49.375,2025,220,32.18
12.0,50.0,2025,220,32.59
12.0,50.625,2025,220,34.31
12.0,51.25,2025,220,31.83
12.0,51.875,2025,220,24.47
12.5,46.875,2025,220,30.54
12.5,47.5,2025,220,31.21
12.5,48.125,2025,220,31.77
12.5,48.75,2025,220,31.66
