-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
-1.7975103014118005e-13,50.0,2025,92,28.52
-1.7975103014118005e-13,50.625,2025,92,28.42
-1.7975103014118005e-13,51.25,2025,92,28.35
-1.7975103014118005e-13,51.875,2025,92,28.67
0.5,46.875,2025,92,28.14
0.5,47.5,2025,92,28.0
0.5,48.125,2025,92,27.97
0.5,48.75,2025,92,27.84
0.5,49.375,2025,92,28.0
0.5,50.0,2025,92,28.63
0.5,50.625,2025,92,28.64
0.5,51.25,2025,92,28.44
0.5,51.875,2025,92,28.82
1.0,46.875,2025,92,28.06
1.0,47.5,2025,92,27.96
1.0,48.125,2025,92,27.91
1.0,48.75,2025,92,27.94
1.0,49.375,2025,92,28.25
1.0,50.0,2025,92,28.61
1.0,50.625,2025,92,28.55
1.0,51.25,2025,92,28.33
1.0,51.875,2025,92,28.62
1.5,46.875,2025,92,28.1
1.5,47.5,2025,92,28.02
1.5,48.125,2025,92,28.09
1.5,48.75,2025,92,28.19
1.5,49.375,2025,92,28.3
1.5,50.0,2025,92,28.56
1.5,50.625,2025,92,28.45
1.5,51.25,2025,92,28.34
1.5,51.875,2025,92,28.4
2.0,46.875,2025,92,28.19
2.0,47.5,2025,92,28.24
2.0,48.125,2025,92,28.14
2.0,48.75,2025,92,28.23
2.0,49.375,2025,92,28.36
2.0,50.0,2025,92,28.49
2.0,50.625,2025,92,28.66
2.0,51.25,2025,92,28.55
2.0,51.875,2025,92,28.4
2.5,46.875,2025,92,28.35
2.5,47.5,2025,92,28.33
2.5,48.125,2025,92,28.16
2.5,48.75,2025,92,28.16
2.5,49.375,2025,92,28.27
2.5,50.0,2025,92,28.33
2.5,50.625,2025,92,28.55
2.5,51.25,2025,92,28.63
2.5,51.875,2025,92,28.41
3.0,46.875,2025,92,27.94
3.0,47.5,2025,92,28.39
3.0,48.125,2025,92,28.3
3.0,48.75,2025,92,28.3
3.0,49.375,2025,92,28.35
3.0,50.0,2025,92,28.29
3.0,50.625,2025,92,28.41
3.0,51.25,2025,92,28.52
3.0,51.875,2025,92,28.25
3.5,46.875,2025,92,25.71
3.5,47.5,2025,92,28.2
3.5,48.125,2025,92,28.33
3.5,48.75,2025,92,28.32
3.5,49.375,2025,92,28.29
3.5,50.0,2025,92,28.18
3.5,50.625,2025,92,28.17
3.5,51.25,2025,92,28.13
3.5,51.875,2025,92,28.0
4.0,46.875,2025,92,24.44
4.0,47.5,2025,92,26.33
4.0,48.125,2025,92,28.3
4.0,48.75,2025,92,28.33
4.0,49.375,2025,92,28.26
4.0,50.0,2025,92,28.05
4.0,50.625,2025,92,27.88
4.0,51.25,2025,92,27.75
4.0,51.875,2025,92,27.69
4.5,46.875,2025,92,24.49
4.5,47.5,2025,92,23.93
4.5,48.125,2025,92,27.47
4.5,48.75,2025,92,28.22
4.5,49.375,2025,92,28.15
4.5,50.0,2025,92,27.94
4.5,50.625,2025,92,27.8
4.5,51.25,2025,92,27.61
4.5,51.875,2025,92,27.55
5.0,46.875,2025,92,24.88
5.0,47.5,2025,92,24.49
5.0,48.125,2025,92,25.41
5.0,48.75,2025,92,28.18
5.0,49.375,2025,92,28.06
5.0,50.0,2025,92,28.03
5.0,50.625,2025,92,27.88
5.0,51.25,2025,92,27.67
5.0,51.875,2025,92,27.51
-2.0,46.875,2025,93,28.85
-2.0,47.5,2025,93,28.67
-2.0,48.125,2025,93,28.28
-2.0,48.75,2025,93,28.63
-2.0,49.375,2025,93,28.77
-2.0,50.0,2025,93,28.44
-2.0,50.625,2025,93,27.92
-2.0,51.25,2025,93,28.03
-2.0,51.875,2025,93,28.15
-1.5,46.875,2025,93,28.87
-1.5,47.5,2025,93,28.65
-1.5,48.125,2025,93,28.17
-1.5,48.75,2025,93,28.66
-1.5,49.375,2025,93,28.82
-1.5,50.0,2025,93,28.72
-1.5,50.625,2025,93,28.23
-1.5,51.25,2025,93,28.2
-1.5,51.875,2025,93,28.17
-1.0,46.875,2025,93,28.78
-1.0,47.5,2025,93,28.34
-1.0,48.125,2025,93,28.28
-1.0,48.75,2025,93,28.4
-1.0,49.375,2025,93,28.38
-1.0,50.0,2025,93,28.38
-1.0,50.625,2025,93,28.42
-1.0,51.25,2025,93,28.34
-1.0,51.875,2025,93,28.37
-0.5,46.875,2025,93,28.41
-0.5,47.5,2025,93,28.31
-0.5,48.125,2025,93,28.33
-0.5,48.75,2025,93,28.3
-0.5,49.375,2025,93,28.14
-0.5,50.0,2025,93,28.26
-0.5,50.625,2025,93,28.21
-0.5,51.25,2025,93,28.23
-0.5,51.875,2025,93,28.48
-1.7975103014118005e-13,46.875,2025,93,28.33
-1.7975103014118005e-13,47.5,2025,93,28.39
-1.7975103014118005e-13,48.125,2025,93,28.2
-1.7975103014118005e-13,48.75,2025,93,27.98
-1.7975103014118005e-13,49.375,2025,93,27.89
-1.7975103014118005e-13,50.0,2025,93,28.15
-1.7975103014118005e-13,50.625,2025,93,28.12
-1.7975103014118005e-13,51.25,2025,93,28.17
-1.7975103014118005e-13,51.875,2025,93,28.09
0.5,46.875,2025,93,28.44
0.5,47.5,2025,93,28.28
0.5,48.125,2025,93,28.1
0.5,48.75,2025,93,27.83
0.5,49.375,2025,93,27.95
0.5,50.0,2025,93,28.5
0.5,50.625,2025,93,28.54
0.5,51.25,2025,93,28.46
0.5,51.875,2025,93,28.23
1.0,46.875,2025,93,28.28
1.0,47.5,2025,93,28.03
1.0,48.125,2025,93,27.93
1.0,48.75,2025,93,27.98
1.0,49.375,2025,93,28.44
1.0,50.0,2025,93,28.78
1.0,50.625,2025,93,28.59
1.0,51.25,2025,93,28.56
1.0,51.875,2025,93,28.56
1.5,46.875,2025,93,28.04
1.5,47.5,2025,93,28.01
1.5,48.125,2025,93,28.31
1.5,48.75,2025,93,28.63
1.5,49.375,2025,93,28.71
1.5,50.0,2025,93,28.63
1.5,50.625,2025,93,28.28
1.5,51.25,2025,93,28.32
1.5,51.875,2025,93,28.37
2.0,46.875,2025,93,28.18
2.0,47.5,2025,93,28.42
2.0,48.125,2025,93,28.77
2.0,48.75,2025,93,28.64
2.0,49.375,2025,93,28.8
2.0,50.0,2025,93,28.82
2.0,50.625,2025,93,28.54
2.0,51.25,2025,93,28.74
2.0,51.875,2025,93,28.63
2.5,46.875,2025,93,28.45
2.5,47.5,2025,93,28.76
2.5,48.125,2025,93,28.72
2.5,48.75,2025,93,28.48
2.5,49.375,2025,93,28.88
2.5,50.0,2025,93,28.81
2.5,50.625,2025,93,28.7
2.5,51.25,2025,93,28.8
2.5,51.875,2025,93,28.55
3.0,46.875,2025,93,28.28
3.0,47.5,2025,93,28.75
3.0,48.125,2025,93,28.82
3.0,48.75,2025,93,28.88
3.0,49.375,2025,93,28.78
3.0,50.0,2025,93,28.68
3.0,50.625,2025,93,28.57
3.0,51.25,2025,93,28.42
3.0,51.875,2025,93,28.3
3.5,46.875,2025,93,26.48
3.5,47.5,2025,93,28.28
3.5,48.125,2025,93,28.57
3.5,48.75,2025,93,28.37
3.5,49.375,2025,93,28.23
3.5,50.0,2025,93,28.18
3.5,50.625,2025,93,28.19
3.5,51.25,2025,93,28.07
3.5,51.875,2025,93,28.0
4.0,46.875,2025,93,25.49
4.0,47.5,2025,93,26.91
4.0,48.125,2025,93,28.38
4.0,48.75,2025,93,28.39
4.0,49.375,2025,93,27.92
4.0,50.0,2025,93,27.82
4.0,50.625,2025,93,27.92
4.0,51.25,2025,93,27.78
4.0,51.875,2025,93,27.73
4.5,46.875,2025,93,25.51
4.5,47.5,2025,93,25.01
4.5,48.125,2025,93,27.56
4.5,48.75,2025,93,28.11
4.5,49.375,2025,93,27.9
4.5,50.0,2025,93,28.0
4.5,50.625,2025,93,27.83
4.5,51.25,2025,93,27.66
4.5,51.875,2025,93,27.78
5.0,46.875,2025,93,25.19
5.0,47.5,2025,93,24.56
5.0,48.125,2025,93,25.54
5.0,48.75,2025,93,27.82
5.0,49.375,2025,93,27.63
5.0,50.0,2025,93,27.49
5.0,50.625,2025,93,27.63
5.0,51.25,2025,93,27.73
5.0,51.875,2025,93,27.84
-2.0,46.875,2025,94,28.95
-2.0,47.5,2025,94,28.84
-2.0,48.125,2025,94,28.7
-2.0,48.75,2025,94,28.71
-2.0,49.375,2025,94,28.89
-2.0,50.0,2025,94,28.76
-2.0,50.625,2025,94,27.95
-2.0,51.25,2025,94,28.04
-2.0,51.875,2025,94,28.13
-1.5,46.875,2025,94,28.98
-1.5,47.5,2025,94,28.78
-1.5,48.125,2025,94,28.46
-1.5,48.75,2025,94,28.79
-1.5,49.375,2025,94,28.85
-1.5,50.0,2025,94,28.89
-1.5,50.625,2025,94,28.32
-1.5,51.25,2025,94,28.21
-1.5,51.875,2025,94,28.17
-1.0,46.875,2025,94,28.95
-1.0,47.5,2025,94,28.75
-1.0,48.125,2025,94,28.56
-1.0,48.75,2025,94,28.48
-1.0,49.375,2025,94,28.4
-1.0,50.0,2025,94,28.48
-1.0,50.625,2025,94,28.53
-1.0,51.25,2025,94,28.39
-1.0,51.875,2025,94,28.4
-0.5,46.875,2025,94,28.68
-0.5,47.5,2025,94,28.54
-0.5,48.125,2025,94,28.43
-0.5,48.75,2025,94,28.36
-0.5,49.375,2025,94,28.34
-0.5,50.0,2025,94,28.29
-0.5,50.625,2025,94,28.29
-0.5,51.25,2025,94,28.28
-0.5,51.875,2025,94,28.54
-1.7975103014118005e-13,46.875,2025,94,28.39
-1.7975103014118005e-13,47.5,2025,94,28.39
-1.7975103014118005e-13,48.125,2025,94,28.39
-1.7975103014118005e-13,48.75,2025,94,28.31
-1.7975103014118005e-13,49.375,2025,94,28.25
-1.7975103014118005e-13,50.0,2025,94,28.15
-1.7975103014118005e-13,50.625,2025,94,28.17
-1.7975103014118005e-13,51.25,2025,94,28.21
-1.7975103014118005e-13,51.875,2025,94,28.07
0.5,46.875,2025,94,28.5
0.5,47.5,2025,94,28.38
0.5,48.125,2025,94,28.21
0.5,48.75,2025,94,28.12
0.5,49.375,2025,94,28.4
0.5,50.0,2025,94,28.56
0.5,50.625,2025,94,28.5
0.5,51.25,2025,94,28.21
0.5,51.875,2025,94,28.23
1.0,46.875,2025,94,28.54
1.0,47.5,2025,94,28.68
1.0,48.125,2025,94,28.57
1.0,48.75,2025,94,28.54
1.0,49.375,2025,94,28.37
1.0,50.0,2025,94,28.41
1.0,50.625,2025,94,28.39
1.0,51.25,2025,94,28.43
1.0,51.875,2025,94,28.42
1.5,46.875,2025,94,28.75
1.5,47.5,2025,94,28.67
1.5,48.125,2025,94,28.53
1.5,48.75,2025,94,28.37
1.5,49.375,2025,94,28.09
1.5,50.0,2025,94,28.14
1.5,50.625,2025,94,28.29
1.5,51.25,2025,94,28.39
1.5,51.875,2025,94,28.4
2.0,46.875,2025,94,28.59
2.0,47.5,2025,94,28.43
2.0,48.125,2025,94,28.43
2.0,48.75,2025,94,28.36
2.0,49.375,2025,94,28.28
2.0,50.0,2025,94,28.26
2.0,50.625,2025,94,28.51
2.0,51.25,2025,94,28.51
2.0,51.875,2025,94,28.51
2.5,46.875,2025,94,28.34
2.5,47.5,2025,94,28.22
2.5,48.125,2025,94,28.17
2.5,48.75,2025,94,28.12
2.5,49.375,2025,94,28.17
2.5,50.0,2025,94,28.23
2.5,50.625,2025,94,28.28
2.5,51.25,2025,94,28.4
2.5,51.875,2025,94,28.36
3.0,46.875,2025,94,27.76
3.0,47.5,2025,94,28.17
3.0,48.125,2025,94,28.11
3.0,48.75,2025,94,28.08
3.0,49.375,2025,94,28.09
3.0,50.0,2025,94,28.03
3.0,50.625,2025,94,27.98
3.0,51.25,2025,94,28.32
3.0,51.875,2025,94,28.45
3.5,46.875,2025,94,25.53
3.5,47.5,2025,94,27.84
3.5,48.125,2025,94,28.08
3.5,48.75,2025,94,28.06
3.5,49.375,2025,94,27.98
3.5,50.0,2025,94,27.89
3.5,50.625,2025,94,28.01
3.5,51.25,2025,94,28.15
3.5,51.875,2025,94,28.15
4.0,46.875,2025,94,23.65
4.0,47.5,2025,94,25.72
4.0,48.125,2025,94,27.95
4.0,48.75,2025,94,27.97
4.0,49.375,2025,94,27.87
4.0,50.0,2025,94,28.0
4.0,50.625,2025,94,28.13
4.0,51.25,2025,94,28.09
4.0,51.875,2025,94,28.04
4.5,46.875,2025,94,23.14
4.5,47.5,2025,94,22.92
4.5,48.125,2025,94,27.03
4.5,48.75,2025,94,28.06
4.5,49.375,2025,94,28.06
4.5,50.0,2025,94,28.09
4.5,50.625,2025,94,28.07
4.5,51.25,2025,94,28.04
4.5,51.875,2025,94,27.95
5.0,46.875,2025,94,23.11
5.0,47.5,2025,94,23.26
5.0,48.125,2025,94,25.48
5.0,48.75,2025,94,27.68
5.0,49.375,2025,94,27.65
5.0,50.0,2025,94,27.65
5.0,50.625,2025,94,27.96
5.0,51.25,2025,94,27.98
5.0,51.875,2025,94,28.14
-2.0,46.875,2025,95,28.99
-2.0,47.5,2025,95,28.91
-2.0,48.125,2025,95,28.9
-2.0,48.75,2025,95,28.94
-2.0,49.375,2025,95,28.94
-2.0,50.0,2025,95,28.94
-2.0,50.625,2025,95,28.73
-2.0,51.25,2025,95,28.7
-2.0,51.875,2025,95,28.78
-1.5,46.875,2025,95,28.98
-1.5,47.5,2025,95,28.95
-1.5,48.125,2025,95,29.05
-1.5,48.75,2025,95,29.09
-1.5,49.375,2025,95,29.08
-1.5,50.0,2025,95,28.97
-1.5,50.625,2025,95,28.8
-1.5,51.25,2025,95,28.76
-1.5,51.875,2025,95,28.64
-1.0,46.875,2025,95,28.92
-1.0,47.5,2025,95,28.8
-1.0,48.125,2025,95,28.73
-1.0,48.75,2025,95,28.7
-1.0,49.375,2025,95,28.69
-1.0,50.0,2025,95,28.64
-1.0,50.625,2025,95,28.69
-1.0,51.25,2025,95,28.65
-1.0,51.875,2025,95,28.62
-0.5,46.875,2025,95,28.56
-0.5,47.5,2025,95,28.51
-0.5,48.125,2025,95,28.4
-0.5,48.75,2025,95,28.37
-0.5,49.375,2025,95,28.31
-0.5,50.0,2025,95,28.28
-0.5,50.625,2025,95,28.55
-0.5,51.25,2025,95,28.59
-0.5,51.875,2025,95,28.7
-1.7975103014118005e-13,46.875,2025,95,28.37
-1.7975103014118005e-13,47.5,2025,95,28.51
-1.7975103014118005e-13,48.125,2025,95,28.62
-1.7975103014118005e-13,48.75,2025,95,28.69
-1.7975103014118005e-13,49.375,2025,95,28.66
-1.7975103014118005e-13,50.0,2025,95,28.53
-1.7975103014118005e-13,50.625,2025,95,28.56
-1.7975103014118005e-13,51.25,2025,95,28.37
-1.7975103014118005e-13,51.875,2025,95,28.47
0.5,46.875,2025,95,28.8
0.5,47.5,2025,95,28.87
0.5,48.125,2025,95,28.71
0.5,48.75,2025,95,28.6
0.5,49.375,2025,95,28.44
0.5,50.0,2025,95,28.46
0.5,50.625,2025,95,28.51
0.5,51.25,2025,95,28.31
0.5,51.875,2025,95,28.37
1.0,46.875,2025,95,28.95
1.0,47.5,2025,95,28.9
1.0,48.125,2025,95,28.54
1.0,48.75,2025,95,28.07
1.0,49.375,2025,95,28.36
1.0,50.0,2025,95,28.45
1.0,50.625,2025,95,28.5
1.0,51.25,2025,95,28.52
1.0,51.875,2025,95,28.4
1.5,46.875,2025,95,28.78
1.5,47.5,2025,95,28.7
1.5,48.125,2025,95,28.4
1.5,48.75,2025,95,27.81
1.5,49.375,2025,95,28.11
1.5,50.0,2025,95,28.2
1.5,50.625,2025,95,28.37
1.5,51.25,2025,95,28.4
1.5,51.875,2025,95,28.35
2.0,46.875,2025,95,28.44
2.0,47.5,2025,95,28.33
2.0,48.125,2025,95,28.39
2.0,48.75,2025,95,28.34
2.0,49.375,2025,95,28.31
2.0,50.0,2025,95,28.3
2.0,50.625,2025,95,28.53
2.0,51.25,2025,95,28.53
2.0,51.875,2025,95,28.48
2.5,46.875,2025,95,28.19
2.5,47.5,2025,95,28.15
2.5,48.125,2025,95,28.11
2.5,48.75,2025,95,28.12
2.5,49.375,2025,95,28.2
2.5,50.0,2025,95,28.22
2.5,50.625,2025,95,28.3
2.5,51.25,2025,95,28.45
2.5,51.875,2025,95,28.39
3.0,46.875,2025,95,27.45
3.0,47.5,2025,95,28.11
3.0,48.125,2025,95,28.08
3.0,48.75,2025,95,28.06
3.0,49.375,2025,95,28.09
3.0,50.0,2025,95,28.01
3.0,50.625,2025,95,28.03
3.0,51.25,2025,95,28.45
3.0,51.875,2025,95,28.53
3.5,46.875,2025,95,24.53
3.5,47.5,2025,95,27.74
3.5,48.125,2025,95,28.03
3.5,48.75,2025,95,28.02
3.5,49.375,2025,95,27.97
3.5,50.0,2025,95,27.92
3.5,50.625,2025,95,28.19
3.5,51.25,2025,95,28.42
3.5,51.875,2025,95,28.61
4.0,46.875,2025,95,22.45
4.0,47.5,2025,95,25.37
4.0,48.125,2025,95,27.9
4.0,48.75,2025,95,27.92
4.0,49.375,2025,95,27.89
4.0,50.0,2025,95,28.31
4.0,50.625,2025,95,28.51
4.0,51.25,2025,95,28.48
4.0,51.875,2025,95,28.62
4.5,46.875,2025,95,22.1
4.5,47.5,2025,95,22.63
4.5,48.125,2025,95,27.01
4.5,48.75,2025,95,28.08
4.5,49.375,2025,95,28.15
4.5,50.0,2025,95,28.67
4.5,50.625,2025,95,28.84
4.5,51.25,2025,95,28.73
4.5,51.875,2025,95,28.64
5.0,46.875,2025,95,22.46
5.0,47.5,2025,95,23.28
5.0,48.125,2025,95,25.31
5.0,48.75,2025,95,28.23
5.0,49.375,2025,95,28.76
5.0,50.0,2025,95,28.87
5.0,50.625,2025,95,28.86
5.0,51.25,2025,95,28.83
5.0,51.875,2025,95,28.75
-2.0,46.875,2025,96,28.09
-2.0,47.5,2025,96,27.93
-2.0,48.125,2025,96,27.82
-2.0,48.75,2025,96,27.82
-2.0,49.375,2025,96,28.01
-2.0,50.0,2025,96,28.09
-2.0,50.625,2025,96,28.07
-2.0,51.25,2025,96,28.2
-2.0,51.875,2025,96,28.26
-1.5,46.875,2025,96,28.15
-1.5,47.5,2025,96,28.04
-1.5,48.125,2025,96,27.98
-1.5,48.75,2025,96,28.04
-1.5,49.375,2025,96,28.15
-1.5,50.0,2025,96,28.09
-1.5,50.625,2025,96,28.02
-1.5,51.25,2025,96,28.29
-1.5,51.875,2025,96,28.3
-1.0,46.875,2025,96,28.32
-1.0,47.5,2025,96,28.34
-1.0,48.125,2025,96,28.29
-1.0,48.75,2025,96,28.2
-1.0,49.375,2025,96,28.15
-1.0,50.0,2025,96,28.15
-1.0,50.625,2025,96,28.21
-1.0,51.25,2025,96,28.52
-1.0,51.875,2025,96,28.6
-0.5,46.875,2025,96,28.4
-0.5,47.5,2025,96,28.29
-0.5,48.125,2025,96,28.32
-0.5,48.75,2025,96,28.45
-0.5,49.375,2025,96,28.43
-0.5,50.0,2025,96,28.48
-0.5,50.625,2025,96,28.73
-0.5,51.25,2025,96,28.9
-0.5,51.875,2025,96,28.87
-1.7975103014118005e-13,46.875,2025,96,28.2
-1.7975103014118005e-13,47.5,2025,96,28.06
-1.7975103014118005e-13,48.125,2025,96,28.34
-1.7975103014118005e-13,48.75,2025,96,28.67
-1.7975103014118005e-13,49.375,2025,96,28.7
-1.7975103014118005e-13,50.0,2025,96,28.59
-1.7975103014118005e-13,50.625,2025,96,28.6
-1.7975103014118005e-13,51.25,2025,96,28.79
-1.7975103014118005e-13,51.875,2025,96,28.73
0.5,46.875,2025,96,28.12
0.5,47.5,2025,96,28.04
0.5,48.125,2025,96,28.07
0.5,48.75,2025,96,28.21
0.5,49.375,2025,96,28.13
0.5,50.0,2025,96,28.09
0.5,50.625,2025,96,28.16
0.5,51.25,2025,96,28.32
0.5,51.875,2025,96,28.48
1.0,46.875,2025,96,28.24
1.0,47.5,2025,96,28.23
1.0,48.125,2025,96,28.15
1.0,48.75,2025,96,27.96
1.0,49.375,2025,96,27.76
1.0,50.0,2025,96,27.85
1.0,50.625,2025,96,28.18
1.0,51.25,2025,96,28.2
1.0,51.875,2025,96,28.35
1.5,46.875,2025,96,28.45
1.5,47.5,2025,96,28.4
1.5,48.125,2025,96,28.24
1.5,48.75,2025,96,27.83
1.5,49.375,2025,96,27.93
1.5,50.0,2025,96,27.99
1.5,50.625,2025,96,28.16
1.5,51.25,2025,96,28.32
1.5,51.875,2025,96,28.35
2.0,46.875,2025,96,28.53
2.0,47.5,2025,96,28.45
2.0,48.125,2025,96,28.29
2.0,48.75,2025,96,28.24
2.0,49.375,2025,96,28.21
2.0,50.0,2025,96,28.31
2.0,50.625,2025,96,28.32
2.0,51.25,2025,96,28.48
2.0,51.875,2025,96,28.56
2.5,46.875,2025,96,28.3
2.5,47.5,2025,96,28.17
2.5,48.125,2025,96,28.22
2.5,48.75,2025,96,28.32
2.5,49.375,2025,96,28.32
2.5,50.0,2025,96,28.46
2.5,50.625,2025,96,28.59
2.5,51.25,2025,96,28.59
2.5,51.875,2025,96,28.54
3.0,46.875,2025,96,27.45
3.0,47.5,2025,96,28.2
3.0,48.125,2025,96,28.22
3.0,48.75,2025,96,28.31
3.0,49.375,2025,96,28.47
3.0,50.0,2025,96,28.73
3.0,50.625,2025,96,28.51
3.0,51.25,2025,96,28.45
3.0,51.875,2025,96,28.62
3.5,46.875,2025,96,25.85
3.5,47.5,2025,96,28.27
3.5,48.125,2025,96,28.78
3.5,48.75,2025,96,28.85
3.5,49.375,2025,96,28.99
3.5,50.0,2025,96,29.25
3.5,50.625,2025,96,29.12
3.5,51.25,2025,96,28.88
3.5,51.875,2025,96,28.99
4.0,46.875,2025,96,24.71
4.0,47.5,2025,96,26.78
4.0,48.125,2025,96,28.67
4.0,48.75,2025,96,28.97
4.0,49.375,2025,96,29.21
4.0,50.0,2025,96,29.26
4.0,50.625,2025,96,29.24
4.0,51.25,2025,96,29.18
4.0,51.875,2025,96,29.14
4.5,46.875,2025,96,23.93
4.5,47.5,2025,96,24.24
4.5,48.125,2025,96,27.85
4.5,48.75,2025,96,29.08
4.5,49.375,2025,96,29.27
4.5,50.0,2025,96,29.41
4.5,50.625,2025,96,29.31
4.5,51.25,2025,96,29.06
4.5,51.875,2025,96,28.99
5.0,46.875,2025,96,24.13
5.0,47.5,2025,96,24.52
5.0,48.125,2025,96,26.0
5.0,48.75,2025,96,28.83
5.0,49.375,2025,96,28.94
5.0,50.0,2025,96,29.02
5.0,50.625,2025,96,29.1
5.0,51.25,2025,96,29.06
5.0,51.875,2025,96,28.83
-2.0,46.875,2025,97,27.96
-2.0,47.5,2025,97,27.93
-2.0,48.125,2025,97,27.82
-2.0,48.75,2025,97,27.8
-2.0,49.375,2025,97,27.99
-2.0,50.0,2025,97,28.08
-2.0,50.625,2025,97,28.05
-2.0,51.25,2025,97,28.21
-2.0,51.875,2025,97,28.27
-1.5,46.875,2025,97,28.15
-1.5,47.5,2025,97,28.04
-1.5,48.125,2025,97,27.96
-1.5,48.75,2025,97,28.01
-1.5,49.375,2025,97,28.13
-1.5,50.0,2025,97,28.08
-1.5,50.625,2025,97,28.05
-1.5,51.25,2025,97,28.33
-1.5,51.875,2025,97,28.35
-1.0,46.875,2025,97,28.33
-1.0,47.5,2025,97,28.32
-1.0,48.125,2025,97,28.27
-1.0,48.75,2025,97,28.21
-1.0,49.375,2025,97,28.15
-1.0,50.0,2025,97,28.18
-1.0,50.625,2025,97,28.26
-1.0,51.25,2025,97,28.55
-1.0,51.875,2025,97,28.65
-0.5,46.875,2025,97,28.43
-0.5,47.5,2025,97,28.3
-0.5,48.125,2025,97,28.32
-0.5,48.75,2025,97,28.46
-0.5,49.375,2025,97,28.44
-0.5,50.0,2025,97,28.51
-0.5,50.625,2025,97,28.69
-0.5,51.25,2025,97,28.72
-0.5,51.875,2025,97,28.82
-1.7975103014118005e-13,46.875,2025,97,28.27
-1.7975103014118005e-13,47.5,2025,97,28.13
-1.7975103014118005e-13,48.125,2025,97,28.37
-1.7975103014118005e-13,48.75,2025,97,28.8
-1.7975103014118005e-13,49.375,2025,97,28.68
-1.7975103014118005e-13,50.0,2025,97,28.54
-1.7975103014118005e-13,50.625,2025,97,28.52
-1.7975103014118005e-13,51.25,2025,97,28.63
-1.7975103014118005e-13,51.875,2025,97,28.68
0.5,46.875,2025,97,28.16
0.5,47.5,2025,97,28.08
0.5,48.125,2025,97,28.1
0.5,48.75,2025,97,28.24
0.5,49.375,2025,97,28.15
0.5,50.0,2025,97,28.1
0.5,50.625,2025,97,28.16
0.5,51.25,2025,97,28.32
0.5,51.875,2025,97,28.46
1.0,46.875,2025,97,28.22
1.0,47.5,2025,97,28.21
1.0,48.125,2025,97,28.13
1.0,48.75,2025,97,27.94
1.0,49.375,2025,97,27.77
1.0,50.0,2025,97,27.85
1.0,50.625,2025,97,28.18
1.0,51.25,2025,97,28.21
1.0,51.875,2025,97,28.35
1.5,46.875,2025,97,28.36
1.5,47.5,2025,97,28.32
1.5,48.125,2025,97,28.22
1.5,48.75,2025,97,28.12
1.5,49.375,2025,97,27.96
1.5,50.0,2025,97,28.01
1.5,50.625,2025,97,28.18
1.5,51.25,2025,97,28.33
1.5,51.875,2025,97,28.46
2.0,46.875,2025,97,28.51
2.0,47.5,2025,97,28.43
2.0,48.125,2025,97,28.3
2.0,48.75,2025,97,28.27
2.0,49.375,2025,97,28.24
2.0,50.0,2025,97,28.33
2.0,50.625,2025,97,28.35
2.0,51.25,2025,97,28.49
2.0,51.875,2025,97,28.55
2.5,46.875,2025,97,28.54
2.5,47.5,2025,97,28.43
2.5,48.125,2025,97,28.35
2.5,48.75,2025,97,28.33
2.5,49.375,2025,97,28.33
2.5,50.0,2025,97,28.46
2.5,50.625,2025,97,28.58
2.5,51.25,2025,97,28.58
2.5,51.875,2025,97,28.54
3.0,46.875,2025,97,27.92
3.0,47.5,2025,97,28.48
3.0,48.125,2025,97,28.69
3.0,48.75,2025,97,28.67
3.0,49.375,2025,97,28.64
3.0,50.0,2025,97,28.56
3.0,50.625,2025,97,28.44
3.0,51.25,2025,97,28.41
3.0,51.875,2025,97,28.6
3.5,46.875,2025,97,26.55
3.5,47.5,2025,97,28.68
3.5,48.125,2025,97,28.99
3.5,48.75,2025,97,29.02
3.5,49.375,2025,97,29.1
3.5,50.0,2025,97,29.11
3.5,50.625,2025,97,28.9
3.5,51.25,2025,97,28.83
3.5,51.875,2025,97,28.96
4.0,46.875,2025,97,25.68
4.0,47.5,2025,97,27.29
4.0,48.125,2025,97,28.97
4.0,48.75,2025,97,29.05
4.0,49.375,2025,97,28.99
4.0,50.0,2025,97,28.76
4.0,50.625,2025,97,28.68
4.0,51.25,2025,97,28.66
4.0,51.875,2025,97,28.74
4.5,46.875,2025,97,24.36
4.5,47.5,2025,97,24.65
4.5,48.125,2025,97,28.14
4.5,48.75,2025,97,28.99
4.5,49.375,2025,97,28.79
4.5,50.0,2025,97,28.55
4.5,50.625,2025,97,28.44
4.5,51.25,2025,97,28.4
4.5,51.875,2025,97,28.41
5.0,46.875,2025,97,24.43
5.0,47.5,2025,97,24.51
5.0,48.125,2025,97,26.13
5.0,48.75,2025,97,28.63
5.0,49.375,2025,97,28.6
5.0,50.0,2025,97,28.49
5.0,50.625,2025,97,28.38
5.0,51.25,2025,97,28.27
5.0,51.875,2025,97,28.21
-2.0,46.875,2025,98,27.98
-2.0,47.5,2025,98,27.95
-2.0,48.125,2025,98,27.93
-2.0,48.75,2025,98,27.98
