date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,canonical_region_id,canonical_district_id,source_dataset
2021-08-15,Gedo,Doolow,Doolow,2102,4.16,42.08,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,23000.0,4.0,SO26,SO2605,WFP Somalia Food Prices via HDX
2021-08-15,Gedo,Doolow,Doolow,2102,4.16,42.08,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,25000.0,43.48,SO26,SO2605,WFP Somalia Food Prices via HDX
2021-08-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26000.0,45.22,SO26,SO2605,WFP Somalia Food Prices via HDX
2021-08-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,25500.0,44.35,SO26,SO2605,WFP Somalia Food Prices via HDX
2021-08-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,23500.0,40.87,SO26,SO2605,WFP Somalia Food Prices via HDX
2021-08-15,Gedo,Doolow,Doolow,2102,4.16,42.08,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,41000.0,71.3,SO26,SO2605,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,14500.0,25.22,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,20000.0,34.78,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,17000.0,29.57,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,14600.0,25.39,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,17000.0,29.57,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,14000.0,24.35,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,39000.0,67.83,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,15000.0,26.09,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,22000.0,38.26,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,14000.0,24.35,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,12850.0,22.35,SO20,SO2001,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,15200.0,26.43,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,22000.0,38.26,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,19500.0,33.91,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,13300.0,23.13,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,15300.0,26.61,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,16000.0,27.83,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,22000.0,38.26,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,20000.0,34.78,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,20000.0,34.78,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,21500.0,37.39,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,20000.0,34.78,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,42500.0,73.91,SO20,SO2002,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22500.0,39.13,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,38000.0,66.09,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,28100.0,48.87,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,20750.0,36.09,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,27500.0,47.83,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,41000.0,71.3,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,30000.0,52.17,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,41000.0,71.3,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,29000.0,50.43,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,25000.0,43.48,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,51000.0,88.7,SO18,SO1801,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,32000.0,55.65,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,30000.0,52.17,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,27000.0,46.96,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,26000.0,45.22,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,32000.0,55.65,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,42100.0,73.22,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,27500.0,47.83,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,24500.0,42.61,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,53000.0,92.17,SO17,SO1703,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,21585.0,37.54,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,16475.0,28.65,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,17410.0,30.28,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,15500.0,26.96,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,16150.0,28.09,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,27150.0,47.22,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,18332.5,31.88,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26000.0,45.22,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,18417.5,32.03,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,16990.0,29.55,SO21,SO2103,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,5000.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,8900.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,6500.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,5000.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,5000.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,5190.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,9000.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,7750.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,6500.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,6000.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Togdheer,Burco,Burco,1415,9.53,45.54,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,14000.0,,SO13,SO1301,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,4200.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,7000.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,6300.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,4100.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,4400.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,5700.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,14000.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,6250.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,6400.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,5800.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,14000.0,,SO12,SO1201,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,15095.2,26.25,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,21840.0,37.98,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,15168.0,26.38,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,15574.8,27.09,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,17957.6,31.23,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,26280.0,45.7,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,16846.4,29.3,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25000.0,43.48,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,17720.0,30.82,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,17888.0,31.11,,,WFP Somalia Food Prices via HDX
2021-09-15,,,Wadajir,2101,,,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,37000.0,64.35,,,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,6000.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,8000.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,6000.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,4000.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,4000.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,6000.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,6500.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,6500.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,5500.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Awdal,Borama,Borama,1413,9.94,43.18,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,8800.0,,SO11,SO1101,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,11712.0,20.37,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,19000.0,33.04,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,14900.0,25.91,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,15000.0,26.09,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,16000.0,27.83,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,12400.0,21.57,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,25000.0,43.48,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,16000.0,27.83,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,25600.0,44.52,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,17000.0,29.57,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,16000.0,27.83,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Banadir,Banadir,Karaan,2104,2.07,45.39,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,37200.0,64.7,SO22,,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,39000.0,67.83,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,32000.0,55.65,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,25500.0,44.35,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,36500.0,63.48,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,28000.0,48.7,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,60000.0,104.35,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,26000.0,45.22,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,44000.0,76.52,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,28000.0,48.7,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,23700.0,41.22,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,78000.0,135.65,SO16,SO1601,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,46000.0,8.0,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,33560.0,58.37,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,24560.0,42.71,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,45500.0,79.13,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,46000.0,8.0,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,25560.0,44.45,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,61120.0,106.3,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,33000.0,57.39,SO16,SO1606,WFP Somalia Food Prices via HDX
2021-09-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,40000.0,69.57,SO16,SO1606,WFP Somalia Food Prices via HDX
