date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,6500,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,7500,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,11000,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,8000,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,10000,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,9000,
2022-09-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,18000,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,6387.1,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,10000,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,7987.1,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,6016.13,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,6500,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,7467.74,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,8000,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,12406.45,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,9096.77,
2022-10-15,Awdal,Borama,Borama,1413,9.94,43.18,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,18935.48,
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,19596.77,34.68
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,26000,46.02
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,15458.06,27.36
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,16783.87,29.71
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,26296.77,46.54
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,20000,35.4
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,28016.13,49.59
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,26270.97,46.5
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26009.68,46.03
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,28935.48,51.21
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,26074.19,46.15
2022-10-15,Banadir,Banadir,Karaan,2104,2.07,45.39,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,49061.29,86.83
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,50241.94,88.92
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,42000,74.34
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,32874.19,58.18
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,54580.65,96.6
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,32888.71,58.21
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,78000,138.05
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,44416.13,78.61
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,44000,77.88
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,47438.71,83.96
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,48268.39,85.43
2022-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,93806.45,166.03
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,50374.19,89.16
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,50323.23,89.07
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,35072.58,62.08
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,50400,89.2
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,50000,88.5
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,38067.74,67.38
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,84032.26,148.73
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,50318.71,89.06
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,42000,74.34
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,49467.74,87.55
2022-10-15,Bari,Qardho,Qardho,1420,9.5,49.09,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,46484.52,82.27
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,14803.23,26.2
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,25516.13,45.16
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,20000,35.4
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,17000,30.09
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,20580.65,36.43
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,20000,35.4
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,39851.61,70.53
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,23064.52,40.82
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26000,46.02
2022-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,35086.58,62.1
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22000,38.94
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,31200,55.22
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,29800,52.74
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,28000,49.56
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,29132.26,51.56
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,52387.1,92.72
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,31951.61,56.55
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26000,46.02
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,33816.77,59.85
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,33816.77,59.85
2022-10-15,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,2100,5.54,46.39,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,64832.26,114.75
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,33683.23,59.62
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,26032.26,46.07
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,28094.84,49.73
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,20860.65,36.92
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,26032.26,46.07
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,33754.84,59.74
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,31203.87,55.23
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26000,46.02
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,36182.26,64.04
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,32866.13,58.17
2022-10-15,Gedo,Doolow,Doolow,2102,4.16,42.08,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,40322.58,71.37
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,13096.77,23.18
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,23090.32,40.87
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,20000,35.4
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,15290.32,27.06
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,23638.06,41.84
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,19518.71,34.55
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,46232.26,81.83
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,23287.1,41.22
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,22000,38.94
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,34161.29,60.46
2022-10-15,Hiraan,Belet Weyne,Beletweyne,1894,4.74,45.2,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,27883.87,49.35
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,14550.97,25.75
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,25812.9,45.69
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,21967.74,38.88
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,14450.97,25.58
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,19895.48,35.21
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,21874.19,38.72
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,36587.1,64.76
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,34158.06,60.46
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,21870.97,38.71
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,34387.1,60.86
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,32451.61,57.44
2022-10-15,Hiraan,Bulo Burto,Buloburto,2099,3.85,45.57,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,68783.87,121.74
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,22500,39.82
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,39741.94,70.34
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,33064.52,58.52
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,24000,42.48
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,31000,54.87
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,36032.26,63.77
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,69354.84,122.75
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,39903.23,70.63
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,42064.52,74.45
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,48000,84.96
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,41935.48,74.22
2022-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,57935.48,102.54
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,35935.48,63.6
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,34935.48,61.83
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,34954.84,61.87
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,34935.48,61.83
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,35854.84,63.46
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,42000,74.34
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,51196.77,90.61
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,41965.81,74.28
2022-10-15,Nugaal,Eyl,Eyl,2098,7.98,49.82,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,66400.64,117.52
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,46161.29,81.7
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,37854.19,67
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,32419.35,57.38
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,35725.81,63.23
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,42000,74.34
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,48048.39,85.04
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,43406.45,76.83
2022-10-15,Nugaal,Garoowe,Garowe,1418,8.4,48.48,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SOS,69237.1,122.54
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,6000,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,8500,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,7161.29,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,5900,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,5800,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,6800,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,12245.16,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,8116.13,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500.65,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,10025.81,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,9038.71,
2022-10-15,Sanaag,Ceerigaabo,Ceerigaabo,1416,10.62,47.37,oil and fats,"Oil (vegetable, imported)",101,L,aggregate,Retail,SLS,17951.61,
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SOS,15438.71,27.33
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Pasta,112,KG,aggregate,Retail,SOS,25967.74,45.96
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SOS,18451.61,32.66
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SOS,15258.06,27.01
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SOS,24570.97,43.49
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SOS,20080.65,35.54
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,milk and dairy,Milk (camel),342,L,aggregate,Retail,SOS,38106.45,67.45
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SOS,23344.19,41.32
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SOS,26032.26,46.07
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SOS,30045.16,53.18
2022-10-15,Shabelle Dhexe,Balcad,Balcad,2109,2.36,45.39,non-food,Fuel (diesel),284,L,aggregate,Retail,SOS,29341.94,51.93
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,6500,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,9000,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,5664.52,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,5800,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,6000,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,7129.03,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,11000,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,8090.32,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Exchange rate,305,USD/LCU,aggregate,Retail,SLS,8500.65,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (Super Petrol),328,L,aggregate,Retail,SLS,10025.81,
2022-10-15,Togdheer,Burco,Burco,1415,9.53,45.54,non-food,Fuel (diesel),284,L,aggregate,Retail,SLS,9000,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,aggregate,Retail,SLS,6800,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Pasta,112,KG,aggregate,Retail,SLS,9000,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,aggregate,Retail,SLS,7967.74,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,aggregate,Retail,SLS,5500,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (white),135,KG,aggregate,Retail,SLS,6500,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Wheat flour (imported),339,KG,aggregate,Retail,SLS,7500,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,milk and dairy,Milk (camel),342,L,aggregate,Retail,SLS,11000,
2022-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,miscellaneous food,Sugar (white),349,KG,aggregate,Retail,SLS,8000,
