district_id,district_name,region_id,region_name,year,season,season_order,rainfall_mm,heavy_rain_days,valid_days,valid_pixel_fraction,baseline_mean_mm,baseline_std_mm,rainfall_anomaly_mm,rainfall_anomaly_z,percent_of_normal,source_version
SO1304,Sheikh,SO13,Togdheer,2016,Gu,2,132.73604367797137,0,91,1.0,133.6015025210653,47.66572550775548,-0.8654588430939327,-0.01815683772510958,99.35220875007938,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2016,Jilaal,1,8.21129227280398,0,91,1.0,28.618974086192427,36.12747069020462,-20.407681813388447,-0.5648798939838781,28.69177716878963,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2016,Xagaa,3,30.023031523560345,0,92,1.0,79.08793872772777,34.04975059183856,-49.064907204167426,-1.440976992528335,37.96158049702014,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2017,Deyr,4,35.340526652459445,0,92,1.0,93.69105351761499,80.02420118726859,-58.350526865155544,-0.7291610037894236,37.7202788586586,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2017,Gu,2,81.86268729305694,0,91,1.0,133.6015025210653,47.66572550775548,-51.73881522800836,-1.085451121888204,61.27377742637994,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2017,Jilaal,1,12.004308734152206,0,90,1.0,28.618974086192427,36.12747069020462,-16.61466535204022,-0.4598900790623302,41.94527972246158,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2017,Xagaa,3,83.76331224885433,0,92,1.0,79.08793872772777,34.04975059183856,4.675373521126559,0.1373100665896568,105.91161382675838,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2018,Deyr,4,63.710733303247935,0,92,1.0,93.69105351761499,80.02420118726859,-29.980320214367055,-0.3746406683174334,68.0008719202518,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2018,Gu,2,162.3840961986256,0,91,1.0,133.6015025210653,47.66572550775548,28.7825936775603,0.6038425592174655,121.54361525464286,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2018,Jilaal,1,14.646518804993043,0,90,1.0,28.618974086192427,36.12747069020462,-13.972455281199384,-0.38675431781577196,51.17765144509298,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2018,Xagaa,3,63.68439573875307,0,92,1.0,79.08793872772777,34.04975059183856,-15.403542988974706,-0.45238343075167214,80.52352452628239,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2019,Deyr,4,234.53989812411982,3,92,1.0,93.69105351761499,80.02420118726859,140.84884460650483,1.7600781078326229,250.3332915132859,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2019,Gu,2,162.9370400415103,0,91,1.0,133.6015025210653,47.66572550775548,29.335537520445,0.6154430087437134,121.95749072194722,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2019,Jilaal,1,8.39212130003984,0,90,1.0,28.618974086192427,36.12747069020462,-20.226852786152588,-0.55987458849802,29.323627306712996,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2019,Xagaa,3,138.85510936057761,1,92,1.0,79.08793872772777,34.04975059183856,59.76717063284984,1.7552895276470992,175.57052515758107,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2020,Deyr,4,35.99433596339388,0,92,1.0,93.69105351761499,80.02420118726859,-57.69671755422111,-0.720990858992796,38.41811422968633,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2020,Gu,2,191.91424747838283,0,91,1.0,133.6015025210653,47.66572550775548,58.312744957317534,1.223368454715532,143.6467733198758,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2020,Jilaal,1,81.09346156431994,1,91,1.0,28.618974086192427,36.12747069020462,52.474487478127514,1.452481628954864,283.3555854241626,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2020,Xagaa,3,112.73845065711357,0,92,1.0,79.08793872772777,34.04975059183856,33.6505119293858,0.9882748432657109,142.54822223301684,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2021,Deyr,4,68.14612850585408,1,92,1.0,93.69105351761499,80.02420118726859,-25.54492501176091,-0.3192149953734867,72.73493673869493,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2021,Gu,2,164.83305541377538,1,91,1.0,133.6015025210653,47.66572550775548,31.231552892710084,0.6552203404022149,123.37664794434909,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2021,Jilaal,1,8.973693887294607,0,90,1.0,28.618974086192427,36.12747069020462,-19.645280198897822,-0.5437767943224524,31.355749721385276,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2021,Xagaa,3,93.94891790786315,1,92,1.0,79.08793872772777,34.04975059183856,14.860979180135374,0.43644898778487456,118.79044949103623,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2022,Deyr,4,65.18316278159547,0,92,1.0,93.69105351761499,80.02420118726859,-28.50789073601952,-0.3562408660513436,69.57245151410352,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2022,Gu,2,69.75251549469203,0,91,1.0,133.6015025210653,47.66572550775548,-63.848987026373266,-1.3395156865069573,52.20937951928645,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2022,Jilaal,1,10.23931990249713,0,90,1.0,28.618974086192427,36.12747069020462,-18.379654183695298,-0.5087445600967201,35.77808160299224,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2022,Xagaa,3,51.61111571289621,0,92,1.0,79.08793872772777,34.04975059183856,-27.476823014831567,-0.806961065418715,65.2578845057213,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2023,Deyr,4,260.2292684820883,2,92,1.0,93.69105351761499,80.02420118726859,166.5382149644733,2.0810981239881294,277.7525267480979,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2023,Gu,2,176.93648547425678,1,91,1.0,133.6015025210653,47.66572550775548,43.334982953191485,0.9091434671678424,132.43599969720304,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2023,Jilaal,1,117.1110124882396,0,90,1.0,28.618974086192427,36.12747069020462,88.49203840204717,2.449439075347181,409.2075842255339,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2023,Xagaa,3,51.576617852500384,0,92,1.0,79.08793872772777,34.04975059183856,-27.51132087522739,-0.8079742258617784,65.21426488312044,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2024,Deyr,4,105.84360307518867,0,92,1.0,93.69105351761499,80.02420118726859,12.152549557573678,0.15186092928481593,112.97087512767574,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2024,Gu,2,169.80144431762892,1,91,1.0,133.6015025210653,47.66572550775548,36.19994179656362,0.7594543335058161,127.09546009099402,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2024,Jilaal,1,24.224598511218375,0,91,1.0,28.618974086192427,36.12747069020462,-4.3943755749740525,-0.12163529555268636,84.64523724107157,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2024,Xagaa,3,107.01819592904744,0,92,1.0,79.08793872772777,34.04975059183856,27.930257201319662,0.8202778791576321,135.3154446185199,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2025,Deyr,4,41.01985575033886,0,92,1.0,93.69105351761499,80.02420118726859,-52.67119776727613,-0.6581908595878097,43.78204130517826,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2025,Gu,2,61.19147552909189,0,91,1.0,133.6015025210653,47.66572550775548,-72.41002699197341,-1.5191214697905289,45.80148753899206,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2025,Jilaal,1,9.747996649495686,0,90,1.0,28.618974086192427,36.12747069020462,-18.87097743669674,-0.5223442736558168,34.061307089965624,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1304,Sheikh,SO13,Togdheer,2025,Xagaa,3,95.58181329498366,0,92,1.0,79.08793872772777,34.04975059183856,16.493874567255887,0.4844051507152399,120.8551074065017,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1401,Laas Caanood,SO14,Sool,2015,Deyr,4,111.1486322467049,0,92,1.0,75.426920662809,47.19085770255753,35.72171158389591,0.756962541538209,147.35936621831274,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1401,Laas Caanood,SO14,Sool,2015,Gu,2,115.40978356752025,1,91,1.0,97.10452539281214,25.470568731885358,18.305258174708115,0.7186827419284383,118.85108660040173,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1401,Laas Caanood,SO14,Sool,2015,Jilaal,1,15.992463413955473,0,90,1.0,10.188889664937227,15.093599486288076,5.803573749018247,0.38450561473361994,156.95982525936992,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1401,Laas Caanood,SO14,Sool,2015,Xagaa,3,13.96110303741778,0,92,1.0,18.78310705129151,14.088272074494233,-4.822004013873729,-0.34227079008529426,74.32797459596989,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
SO1401,Laas Caanood,SO14,Sool,2016,Deyr,4,30.745896003356844,0,92,1.0,75.426920662809,47.19085770255753,-44.68102465945215,-0.9468152696243671,40.7624966433461,CHIRPS v3 daily final rnl p25; Somalia climatological-season aggregate
