district_id,district_name,region_id,region_name,year,month,rainfall_mm,rainfall_daily_mean_mm,rainfall_daily_max_mm,heavy_rain_days,valid_days,valid_pixel_fraction,dry_spell_days_end,baseline_mean_mm,baseline_std_mm,rainfall_anomaly_mm,rainfall_anomaly_z,percent_of_normal,month_start,source_version,season,season_order
SO1101,Borama,SO11,Awdal,2015,1,3.700845075964324,0.1193820992246556,1.141577124595642,0,31,1.0,31,4.315515026938395,1.9368299761282142,-0.6146699509740712,-0.31735875556966353,85.75674172984763,2015-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2019,6,32.322340753313085,1.0774113584437695,16.43065643310547,0,30,1.0,0,15.18694817084962,8.526313696554103,17.135392582463467,2.0097070307639173,212.82972977647844,2019-06-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2019,7,42.49551183404665,1.3708229623886017,16.9577579498291,0,31,1.0,0,39.34995188067526,25.62036098389982,3.1455599533713894,0.12277578584267809,107.9938088943793,2019-07-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2019,8,102.1476786578067,3.295086408316345,28.80750274658203,0,31,1.0,2,82.04405026233549,20.496746611026825,20.103628395471205,0.9808204578504117,124.50345677863288,2019-08-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2019,9,85.58546912505435,2.852848970835145,33.26042556762695,0,30,1.0,0,60.42149160760707,18.317636959963274,25.16397751744728,1.3737567554400167,141.64739540173673,2019-09-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2019,10,65.65555036506636,2.11792097951827,24.492578506469727,0,31,1.0,12,25.469040087386453,24.178263524178604,40.18651027767991,1.6620924921879867,257.7857278476007,2019-10-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2019,11,45.23705764371698,1.5079019214572327,21.132665634155277,0,30,1.0,2,15.607582001432798,15.999138546978484,29.629475642284184,1.8519419377038806,289.84026891266154,2019-11-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2019,12,10.671143704036819,0.34423044206570386,8.147672653198242,0,31,1.0,0,4.035603865228772,2.238150278919385,6.635539838808047,2.9647427616039224,264.42495498581076,2019-12-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2020,1,7.949713579659166,0.25644237353739247,3.052690029144287,0,31,1.0,4,4.315515026938395,1.9368299761282142,3.634198552720771,1.876364264036047,184.21239481348815,2020-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2020,2,4.758048909887623,0.16407065206509044,2.1584725379943848,0,29,1.0,17,3.8410565344715852,0.8932338397505301,0.9169923754160374,1.02659833809268,123.87344125728127,2020-02-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2020,3,43.4868451241957,1.4028014556192163,16.788116455078125,0,31,1.0,6,29.115484691731876,36.46295738595524,14.371360432463828,0.3941358974354442,149.35985296011563,2020-03-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2020,4,128.82075185911597,4.294025061970532,33.45024490356445,1,30,1.0,0,72.20267840525045,58.6934779847233,56.61807345386552,0.9646399463429657,178.41547530423517,2020-04-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2020,5,35.13571419704945,1.133410135388692,10.244171142578123,0,31,1.0,2,60.83744157150207,33.76240347025109,-25.701727374452616,-0.7612528947205747,57.75343816152188,2020-05-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2020,6,26.68593079500186,0.889531026500062,10.096799850463867,0,30,1.0,1,15.18694817084962,8.526313696554103,11.498982624152239,1.3486464412867585,175.7162169435977,2020-06-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2020,7,74.89247554055527,2.4158863077598474,23.075115203857425,0,31,1.0,0,39.34995188067526,25.62036098389982,35.542523659880004,1.3872764588373836,190.3241858278737,2020-07-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
